state,key,value
BR,barhi,6543,MP,barhi,483770
BR,barkagaon,6551,JH,barkagaon,825311
BR,barwadih,6567,JH,barwadih,822111:829204
BR,bokaro,6542,JH,bokaro,827013:827011:827002:827009:827003:827004:827014:827001:827015:827010:826006:827016:827012:827006
BR,bundu,6530,JH,bundu,835204
BR,chaibasa,6582,JH,chaibasa,833202:833215:833201
BR,chandil,6591,JH,chandil,832404:832401
BR,chapra,6152,WB,chapra,741123:741164:741166:741124
BR,chatra,6541,JH,chatra,825401
BR,daltonganj,6562,JH,daltonganj,822102:822110:822101
BR,deoghar,6432,JH,deoghar,814115:814142:814116:814143:814141:814114:814157:814120:814112:814113:814118:814122
BR,dhanbad,326,JH,dhanbad,828301:826015:828110:828123:828133:828127:828128:828109:828131:828108:828104:828105:828106:828115:828130:828122:828135:828308:828124:828114:828132:828125:828302:828304:828116:826005:828121:828107:828309:828120:828305:828129:828103:828126:828113:828142:828112:826004:828117:828119:826001:828201:826007:826002:828111:828101:826003
BR,dumka,6434,JH,dumka,814110:814101:814145:814151:814153
BR,garhwa,6561,JH,garhwa,822133:822134:822114
BR,giridih,6532,JH,giridih,815314:815302:815305:815301:815303:815316:815312
BR,godda,6422,JH,godda,814133
BR,gumla,6524,JH,gumla,835220:835207:835324:835208:835232:835233:835231
BR,hazaribagh,6546,JH,hazaribagh,825302:825304:825335:825327:825303:825317:825411:825402:825301:825319
BR,jamshedpur,657,JH,jamshedpur,831004:831012:831014:831003:832110:831008:831010:831005:831015:831019:831018:831007:832108:832402:831009:832107:832109:831006:831017:831013:831001:821004:831011:831002:831035:831016:831020
BR,jamtara,6433,JH,jamtara,815352:815354:815351
BR,japla,6566,JH,japla,822117:822120:822116:822115
BR,khunti,6528,JH,khunti,835234:835209:835216:835210:835221
BR,kolebira,6527,JH,kolebira,835211:835201
BR,latehar,6565,JH,latehar,829207:829203:829206
BR,lohardaga,6526,JH,lohardaga,835302:835304:835305:835306:835213
BR,madhupur,6438,JH,madhupur,815353:814149:815357:814146:814150:814166
BR,mahagama,6437,JH,mahagama,814154:814155:814147:814165
BR,maharajganj,6153,UP,maharajganj,273303:273302
BR,manoharpur,6593,JH,manoharpur,833104
BR,noamundi,6596,JH,noamundi,833221:833217:833218:833213
BR,pakur,6435,JH,pakur,816104:816107
BR,patan,6560,JH,patan,384265:384255:384110:384285:384260:384221:384275:384230:384272:384220
BR,rajdhanwar,6554,JH,rajdhanwar,815318:815315:825412
BR,rajmahal,6426,JH,rajmahal,816116:816129:816108
BR,ramgarh,6553,JH,ramgarh,825101:829122:829146:829109:829101:829108:825103:829117:829150:829103:829129:825330:825316:829131:829102
BR,ramnagar,6256,UK,ramnagar,263159:244715
BR,ranchi,651,JH,ranchi,835303:834003:835240:834011:835238:834008:834010:835217:834002:835103:834001:835215:834006:834004:834007:834009:835222:834012:835205:834005
BR,simdega,6525,JH,simdega,835224:835228:835226:835223:835235
BR,tisri,6556,JH,tisri,815313:815317
BR,torpa,6538,JH,torpa,835227:835229
BY,mumbai,22,MH,mumbai,401202:400001:400019:400020:400202:400064:410107:400075:401201:400034:400070:410213:421507:400011:401208:400087:410221:400074:410206:400094:400043:410217:400061:400018:401301:400049:400108:410211:400024:400021:400022:400003:400071:400038:400079:400035:400053:401200:400006:410208:400104:400029:400048:401016:421006:401303:400112:400007:400052:400014:401105:401104:400076:400077:401207:400088:400106:400085:410303:400066:400083:400102:400093:400059:400098:400002:999929:400058:400005:400063:400054:400042:400410:400082:400013:400081:400080:400084:401209:400095:400086:400010:400099:999989:400041:400031:999992:400046:400091:400051:401205:400113:400023:400114:400097:400096:400078:400036:400057:400069:400050:989898:401107:400401:401304:400004:400016:400105:401106:400015:400092:400030:401302:401305:400090:400068:400067:400167:400026:400032:400089:400111:400056:401210:400101:400162:400008:400009:400072:400028:401101:400033:401100:400065:400110:400025:400027:400012:400062:400060:400017:400103:400901:400073:400109:400055:400039:400047:400037:401203
GJ,barwala,2711,HR,barwala,125121
GJ,dharampur,2633,HP,dharampur,173209:173210:173204:173229:173202
GJ,patan,2766,JH,patan,384265:384255:384110:384285:384260:384221:384275:384230:384272:384220
HA,ambala,171,HR,ambala,134011:133003:133010:133004:133101:133002:133007:133005:134005:136135:134008:134007:133205:133006:133104:133021:136134:134002:134003:133202:133008:133201:133203:133001:134012:133102:133207:134001
HA,assandh,1749,HR,assandh,126111:132039:132046:136044
HA,bahadurgarh,1276,HR,bahadurgarh,124506:124508:124505:124507
HA,barwala,1693,HR,barwala,125121
HA,bhiwani,1664,HR,bhiwani,127114:127111:127021:127020:127031:127311:127309:127032:125021
HA,ellenabad,1698,HR,ellenabad,125075:125102
HA,faridabad,129,HR,faridabad,121007:121011:121002:121004:121012:121010:121014:121005:121013:121009:121006:121001:121008:121015:121101:121003:121000
HA,fatehabad,1667,HR,fatehabad,125053:125048:125050:125122:125058:125120:125112:125113:125111
HA,gohana,1263,HR,gohana,131304:131306:131301:131305:131302:131310:131303
HA,gurgaon,124,HR,gurgaon,122012:122213:122217:122002:122220:122010:122011:122008:122009:122013:122218:122216:122052:122016:122000:122210:122021:122006:122109:122233:122219:122014:122207:122227:122003:122055:122022:122506:122209:122204:122098:122505:122215:122004:122101:122051:122050:122231:122206:123507:122211:123505:122005:122019:122015:122017:122224:122102:122001:122225:122208:122018:122203:122232:122007
HA,hansi,1663,HR,hansi,125037:125033:125049:127035
HA,jhajjar,1251,HR,jhajjar,124101:124504:124202:124104:124107:124102:124201:124103:124105:124109
HA,jind,1681,HR,jind,126152:125039:126113:126125:126116:126102:126114:126115:126110:125038
HA,kaithal,1746,HR,kaithal,136042:136020:132026:136030:136035:136026:136034:136021:136033:136043:136027:136117
HA,karnal,184,HR,karnal,132114:132041:132117:132054:132157:132024:132022:132040:132023:132037:132001:132036:132116
HA,kurukshetra,1744,HR,kurukshetra,132118:136131:136038:136119:136118:136156:136132
HA,loharu,1252,HR,loharu,123024:127201:127308:127030
HA,meham,1257,HR,meham,124514:125042:127027:126101:124022:124111:127041:124513:124112:124127
HA,naraingarh,1734,HR,naraingarh,134205:134204:134201:134203:134202
HA,narnaul,1282,HR,narnaul,123021:301713:123023:123028:123001
HA,nuh,1267,HR,nuh,122104:122107:122108
HA,palwal,1275,HR,palwal,121102:121105:121103
HA,panipat,180,HR,panipat,132110:132145:131102:131101:132101:132104:132108:132140:132102:132106:132105:132115:132122:132103
HA,pehowa,1741,HR,pehowa,136136:136128:136130:136129
HA,ratia,1697,HR,ratia,125133:151507:125051:125106
HA,rewari,1274,HR,rewari,123101:123303:122502:123501:123302:124146:123102:123103:123414:123305:124141:124142:123411:123502:123401:123035:123412:301401:123301
HA,rohtak,1262,HR,rohtak,124401:124411:124021:124416:124113:124406:124010:124001:124303:124412
HA,safidon,1686,HR,safidon,132113:126112
HA,sirsa,1666,HR,sirsa,125054:125077:125056:125076:125055:125110:125060:125078:125201:125103
HA,siwani,1255,HR,siwani,127045:127043:127046:127040
HA,sonipat,130,HR,sonipat,131039:124501:131408:131103:131040:131402:131023:131409:131029:131002:131024:131027:131028:124404:131001:131021:131022:124517:131403:131030
HP,bilaspur,1978,CG,bilaspur,495223:495005:495555:495224:495006:495663:495222:495003:495004:495009:495550:495002:495551:495220:495335:495001
HP,rajgarh,1799,RJ,rajgarh,331023:331701:331303
HP,udaipur,1909,RJ,udaipur,313001:313022:313014:313016:313204:313003:313004:313011:313013:313201:313024:313002
HP,una,1975,GJ,una,362550:362520:362565:362570:362540:362571:362560:362510
JK,leh,1982,LA,leh,194101:194104
JK,ramnagar,1990,UK,ramnagar,263159:244715
KT,afzalpur,8470,KA,afzalpur,585212:585217:585301
KT,alur,8170,AP,alur,518348:518395:518465:518380:518346
KT,ankola,8388,KA,ankola,581321:581344:581326:581316:581353:581319:581314:581357
KT,arsikere,8174,KA,arsikere,573103:573126:573122
KT,athani,8289,KA,athani,591256:591248:591232:591240:591212:591230:591304:591262:591173
KT,aurad,8485,KA,aurad,585443:585436:431741:585259:585417:585326:585428:585421
KT,badami,8357,KA,badami,587201
KT,bagalkot,8354,KA,bagalkot,587128:587102:587111:587126:587101:587103:587204:587205:587120
KT,bagepalli,8150,KA,bagepalli,561207:563124:561212:561209
KT,bailhongal,8288,KA,bailhongal,591119:591121:591104:591102:591125:591147
KT,bangalore,80,KA,bangalore,560061:560105:560116:560066:560055:560025:100003:560093:562149:560030:562107:560082:560080:560020:560242:560026:560073:560075:560083:560023:560012:560006:560110:560013:560035:560015:562106:560125:560096:560107:562157:560086:560059:562158:560098:560112:560011:560022:560002:560064:560014:560103:560072:560063:560062:560095:560034:560003:560028:560010:560009:560027:560067:560071:560078:560047:560068:560108:560043:560051:560104:560300:560079:560087:560005:560017:560102:560065:560031:560041:989895:560090:560050:560076:560048:560100:560042:560049:560081:560092:560069:560044:562125:560045:560007:560085:560056:560024:560019:560057:560099:560040:560074:560037:560070:562300:560033:560113:560018:560004:560115:560054:560094:560077:560021:560029:560008:560058:560039:560036:560001:560106:560053:560060:560111:560091:560052:560046:560032:560114:560097:560038:560109
KT,bantwal,8255,KA,bantwal,574211:574323:574264:574219:574231:574143:574169:574222:574265:574301:574324
KT,basavakalyan,8481,KA,basavakalyan,585419:585437:585327
KT,belgaum,831,KA,belgaum,590008:591246:590013:590014:590016:591113:591139:591103:591109:590015:590005:591156:591254:590019:590004:590011:590006:590001:591221:590018:591243:591128:590012:590010:591143:590020:590002:590007:591124:591108:580010:590003:590009:590017
KT,bellary,8392,KA,bellary,583123:583275:583117:583104:583276:583138:583103:583101:583105:583111:583115:577540:583152:583102
KT,belthangady,8256,KA,belthangady,574228:574224:574216
KT,belur,8177,KA,belur,573121:573215:573101:573115
KT,bhadravati,8282,MH,bhadravati,442902:442501
KT,bhalki,8484,KA,bhalki,585328:585411:585444
KT,bhatkal,8385,KA,bhatkal,581320:576244:581354:581350:576214:581421:576228
KT,bidar,8482,KA,bidar,585441:585226:585429:585403:585413:585402:585423:585422:585431:585427:585401:585425
KT,bijapur,8352,KA,bijapur,586104:586108:586125:586105:586122:586103:586109:586113:586127:586119:586101:586106:586102
KT,challakere,8195,KA,challakere,577543:577536:577538:577522
KT,channagiri,8189,KA,channagiri,577526:577554:577539:577215:577523:577213:577221:577531:577557:577243
KT,channapatna,8113,KA,channapatna,571501:562138:562108:562160:562161
KT,chikkanayakanahalli,8133,KA,chikkanayakanahalli,572214
KT,chincholi,8475,KA,chincholi,585307:585305:585324:585306
KT,chintamani,8154,KA,chintamani,563161:563134:563125
KT,chitradurga,8194,KA,chitradurga,577502:577520:577541:577503:577532:577571:577501
KT,chittapur,8474,KA,chittapur,585228:585225:585211:585238:585317:585229:585312
KT,davangere,8192,KA,davangere,577003:577551:577534:577004:577556:577601:577589:577218:577588:577001:577591:577519:577544:577566:577514:577002:581123:577518:577005:577512:577231:577525:577006:577552
KT,gadag,8372,KA,gadag,582103:582204:582115:582112:582123:582120:582101:581107:581117:582116:582205:582117:582102:582210
KT,gangavathi,8533,KA,gangavathi,583282:583283:583268:583132:583235:584130:583227
KT,gokak,8332,KA,gokak,591307:591233:591318:591306:591107:591101:591122:591224:591218:591231:591344:591227:591308
KT,gulbarga,8472,KA,gulbarga,585213:585101:585105:585333:585260:585109:585103:585106:585308:585104:585102
KT,gundlupet,8229,KA,gundlupet,571109:571123:571111
KT,haliyal,8284,KA,haliyal,581356:581329
KT,hangal,8379,KA,hangal,581102:581197:581104:581203
KT,hassan,8172,KA,hassan,573213:573218:573128:573216:573201:573202:573220:573164:573118:573162:573212:573217:573226:573219
KT,haveri,8375,KA,haveri,581128:583216:581153:581202:583217:581112:581193:581118:581108:581126:581213:581132:581148:581101:581205:581110
KT,hiriyur,8193,KA,hiriyur,572143:577596:577558:577545:577598:577599:577511
KT,holenarasipur,8175,KA,holenarasipur,573210:573211
KT,honnali,8188,KA,honnali,577516:577224:577223:577217:577530:577219:577230
KT,honnavar,8387,KA,honnavar,581334:581327:581361:581423:581348:581338:581342:581341:581335
KT,hosadurga,8199,KA,hosadurga,577597:577542:577533:577515:577527
KT,hospet,8394,KA,hospet,583223:583215:583203:583202:583233:583239:583204:583234:583222:583211:583201:583221:583225
KT,hubli,836,KA,hubli,580028:580031:580032:581140:580030:580213:581212:580024:581113:580022:580020:581207:580025:580023:581196:580021:580026:580027:580029:581234
KT,humnabad,8483,KA,humnabad,585414:585412:585330:585415:585353:585418:585316:585331:585313:585329
KT,hunsur,8222,KA,hunsur,571116:571189:571114:571134:571125:571105:571103:571106:571107:571121:571108
KT,indi,8359,KA,indi,586227:586209:586211:586204:586117:586217:586205:586112:586111:586242:586215:586207
KT,jamkhandi,8353,KA,jamkhandi,587330:587301:587119:587311:587135
KT,jewargi,8442,KA,jewargi,585303:585310
KT,kadur,8267,KA,kadur,577175:577547:577548:577245:577182:577116:577129:577140:577228:577550:577180:577145:577549:577138:577135
KT,kanakapura,8117,KA,kanakapura,562126:562119:562117
KT,karkala,8258,KA,karkala,574108:576117:576111:574122:574244:574110:574129:574101:576126:574104:574114:574107:574102
KT,karwar,8382,KA,karwar,581352:581303:581305:581317:581345:581360:581304:581339:581324:581328:581308:581302:581306:581307:581301
KT,khanapur,8336,KA,khanapur,591131:591302:591120
KT,kolar,8152,KA,kolar,563126:563101:563102:563103:563133
KT,koppal,8539,KA,koppal,583231:583238:583230
KT,kudligi,8391,KA,kudligi,583135:583124
KT,kumta,8386,KA,kumta,581332:581362:581343:581323:581330:581440:581333:581351
KT,kunigal,8132,KA,kunigal,572142:562131:572126:572130:572120
KT,kurugodu,8393,KA,kurugodu,583116:583120:583129
KT,madikeri,8272,KA,madikeri,571248:571237:571201:571251
KT,malavalli,8231,KA,malavalli,571475:571430:571422:571424:571417:571463:571421
KT,malur,8151,KA,malur,563139:563160:563137:563130
KT,mandya,8232,KA,mandya,571427:571403:571477:571435:571478:571446:571425:571807:571404:571434:571438:571402:571401:571405:572123:571415:571419:571450
KT,mangalore,824,KA,mangalore,575011:575013:575004:575015:575001:575007:574151:575006:575008:575028:574173:575003:574189:575016:574166:575002:574145:575010:574142:575005:574509:575029:575012
KT,manvi,8538,KA,manvi,584123:584203:584143
KT,muddebihal,8356,KA,muddebihal,586129:586213:586212:585219:587207:587115:586124:586116:586201:586245
KT,mudhol,8350,KA,mudhol,587113:587319:587122:591136:587117:587313:587121
KT,mudigere,8263,KA,mudigere,577113:577132
KT,mulbagal,8159,KA,mulbagal,563136:563132:563131:563127
KT,mysore,821,KA,mysore,570010:571321:570004:570028:570003:570032:570009:571124:570001:570025:570014:571110:571122:571607:570033:570008:570021:570029:570019:570007:570012:570013:570016:570030:570027:571186:570023:571120:570020:570018:571606:570011:570022:570015:571101:570024:570002:570031:570005:571130:570006:570026:570017:570034
KT,nagamangala,8234,KA,nagamangala,571431:571432:571811:571448:571445:571416:571802:571418
KT,nanjangud,8221,KA,nanjangud,571118:571119:571315:571325:571302:571301:571311:571129:571314:571312
KT,navalgund,8380,KA,navalgund,582201:581209:582208
KT,nelamangala,8118,KA,nelamangala,560089:562123:562162:560088
KT,pavagada,8136,KA,pavagada,572136:561202:572141
KT,puttur,8251,KA,puttur,574202:574259:574258:574210:574326:574325:574203:574241:574201
KT,raichur,8532,KA,raichur,584102:584201:584118:584135:584134:584101:584140:584133:584202:584170:584104:584103
KT,ramdurg,8335,KA,ramdurg,587155:591127:591123
KT,ranebennur,8373,KA,ranebennur,581208:581210:581109:581115:581143:581145:581116:581211:581119:581111
KT,sagar,8183,MP,sagar,470002:470003:470021:470051:470221:470337:470125:470004:470001
KT,sakleshpur,8173,KA,sakleshpur,573129:573214:573165:573134:573127
KT,sandur,8395,KA,sandur,583118:583119
KT,saundatti,8330,KA,saundatti,591110
KT,sedam,8441,KA,sedam,585292:585222:585320:585210:585318
KT,shahapur,8479,KA,shahapur,585223:585309:585323:585287
KT,shimoga,8182,KA,shimoga,577416:577229:577301:577211:577302:577227:577205:577115:577247:577144:577451:577204:577216:577202:577303:577321:577233:577220:577203:577201:577128:577222
KT,shorapur,8443,KA,shorapur,585224:585290:585216:585304:585220
KT,siddapur,8389,KA,siddapur,581322:577421:581355:577435
KT,sindagi,8488,KA,sindagi,586128:586206:586142:586220:586202:586120:586115:586123
KT,sindhanur,8535,KA,sindhanur,584128:584132:583229
KT,sirsi,8384,KA,sirsi,581403:581402:581346:577419:581340:581401:581336:581450:581318:581358
KT,siruguppa,8396,KA,siruguppa,583122:583121:583114:584167
KT,sullia,8257,KA,sullia,574314:574223:574218:574234:574248:574212:574239:574313:574327
KT,thirthahalli,8181,KA,thirthahalli,577246:577412:577426:577440:577232:577432:577423:577422:577125:577448:577415:577414:577436
KT,tiptur,8134,KA,tiptur,572201:572224:572202:572217:572226:572114:573119
KT,tumkur,816,KA,tumkur,572223:572107:572105:572102:572117:572103:572118:572168:572219:572145:572104:572122:572106:572222:572216:572101
KT,virajpet,8274,KA,virajpet,571212:571218:571211
KT,yelburga,8534,KA,yelburga,583284:582114:583232:583236
KT,yellapur,8419,KA,yellapur,581359:581337:581412:581347
MH,dindori,2557,MP,dindori,481880:481879
MH,gangapur,2433,RJ,gangapur,311805:311801:311806
MH,pali,2142,RJ,pali,306501:306401
MH,patan,2372,JH,patan,384265:384255:384110:384285:384260:384221:384275:384230:384272:384220
MH,shahapur,2527,KA,shahapur,585223:585309:585323:585287
MH,vijapur,2436,GJ,vijapur,382850:382830:382855:382810:382820:383220:382835:382845:382735:382815
MP,ambikapur,7774,CG,ambikapur,497116:497001
MP,bagicha,7769,CG,bagicha,496224
MP,baikunthpur,7836,CG,baikunthpur,497335:497339
MP,balod,7749,CG,balod,491225:491228:491222:491771:491223:491226
MP,balrampur,7831,UP,balrampur,271207:271605:271306:271604:271205:271609:271861:271607
MP,banda,7583,UP,banda,210001:210123
MP,bemetara,7824,CG,bemetara,491338:491335
MP,berla,7825,CG,berla,491331:491888:491332:491993
MP,bhanupratappur,7850,CG,bhanupratappur,491230:494669:494670:494665:494635:491229
MP,bhatapara,7726,CG,bhatapara,491340:493113:493195:493196:493118
MP,bijapur,7853,KA,bijapur,586104:586108:586125:586105:586122:586103:586109:586113:586127:586119:586101:586106:586102
MP,bilaspur,7752,CG,bilaspur,495223:495005:495555:495224:495006:495663:495222:495003:495004:495009:495550:495002:495551:495220:495335:495001
MP,dantewada,7856,CG,dantewada,494441:494551:494449:494556:494552:494553
MP,dhamtari,7722,CG,dhamtari,491227:493770:493773:493776
MP,dharamjaigarh,7766,CG,dharamjaigarh,496116
MP,dongargarh,7823,CG,dongargarh,491557:491445
MP,durg,788,CG,durg,490021:490010:490011:491107:490012:490042:490001:490025:490027:490020:490013:491004:490009:490006:490005:490036:491002:490003:490023:491003:490004:491009:490007:491001:490002:490024:490022:490026
MP,gogunda,7865,RJ,gogunda,313704:313705
MP,gopalganj,7695,BR,gopalganj,841428:841440:841427:841405
MP,jagdalpur,7782,CG,jagdalpur,494005:494442:494004:494221:494001
MP,kanker,7868,CG,kanker,494334:494335
MP,karanjia,7645,OR,karanjia,758046:758045:758030:757037:758016
MP,kawardha,7741,CG,kawardha,491996:491995:491336
MP,khairagarh,7820,CG,khairagarh,491885:491444:491881
MP,kondagaon,7786,CG,kondagaon,494226:494228:494229
MP,konta,7866,CG,konta,494114
MP,korba,7759,CG,korba,495678:495674:495683:495444:495445:495454:495455:495450:495447:495448:495453:495677:495684:495446:495452:495682
MP,kota,7753,RJ,kota,325204:325007:324001:325201:325003:324003:324002:324021:324010:324006:324005:324009:324008:324004:324007:325001:325208:325203
MP,kunkuri,7764,CG,kunkuri,496242:496227:496223:496225:496334:496245
MP,kusmi,7804,CG,kusmi,496336:497224
MP,mahasamund,7723,CG,mahasamund,493445:493449:493441:493992
MP,manendragarh,7771,CG,manendragarh,497448:497446:497451:497442:497553:497555:497447
MP,mungeli,7755,CG,mungeli,495330:495334:491337:495115
MP,nagri,7700,CG,nagri,493778
MP,pakhanjur,7844,CG,pakhanjur,494771:494776:494777
MP,pali,7816,RJ,pali,306501:306401
MP,patan,7826:7621,JH,patan,384265:384255:384110:384285:384260:384221:384275:384230:384272:384220
MP,pathalgaon,7765,CG,pathalgaon,497114:497111:496118:496220
MP,pendra,7751,CG,pendra,495118:495117:495119
MP,pratappur,7777,CG,pratappur,497223
MP,premnagar,7776,CG,premnagar,497117:497333
MP,raghunathpur,7535,WB,raghunathpur,723132:723157:723168:723156:723133:723161:723142:723121
MP,raigarh,7762,CG,raigarh,496661:496100:496440:496109:496197:496005:496001:496107:496004:496111:496665
MP,raipur,771,CG,raipur,493211:492014:492099:492016:493221:492015:492012:493111:492013:492004:492009:492010:492007:492003:492008:492002:492101:492011:492001:492005:492006
MP,rajgarh,7372,RJ,rajgarh,331023:331701:331303
MP,rajpur,7832:7284,BR,rajpur,802122:802114:802128
MP,sitapur,7834,CG,sitapur,261125:261405:261001:261131:261404
MP,sukma,7864,CG,sukma,494122:494111
MP,udaipur,7833,RJ,udaipur,313001:313022:313014:313016:313204:313003:313004:313011:313013:313201:313024:313002
NE,agartala,381,TR,agartala,799210:799003:799001:799035:799009:799130:799008:799046:799022:799006:799011:799113:799002:799014:799010:799005:799012:799045:799004:799007
NE,basar,3795,AR,basar,791101
NE,changlang,3808,AR,changlang,792120
NE,dimapur,3862,NL,dimapur,797117:797116:797113:797112:797115
NE,dirang,3780,AR,dirang,790101
NE,hayuliang,3805,AR,hayuliang,792104
NE,imphal,385,MN,imphal,795136:795134:795114:795003:795138:795010:795009:795002:795113:795140:795115:795001:795008:795145:795130:795148:795004:795146:795005:795132:795149
NE,itanagar,360,AR,itanagar,791113:791112:791111:791109:791123
NE,jairampur,3800,AR,jairampur,792121:792123
NE,jiribam,3876,MN,jiribam,795116
NE,jowai,3652,ML,jowai,793151:793150
NE,khliehriat,3655,ML,khliehriat,793160:793200
NE,khonsa,3786,AR,khonsa,792130
NE,khowai,3825,TR,khowai,799201:799202:799207
NE,kohima,370,NL,kohima,797005:797004:797121:797001
NE,kolasib,3837,MZ,kolasib,796082:796081:796101:796070
NE,mairang,3657,ML,mairang,793120
NE,mokokchung,369,NL,mokokchung,798601:798617
NE,mon,3869,NL,mon,798621
NE,nongpoh,3638,ML,nongpoh,793101:793102
NE,nongstoin,3654,ML,nongstoin,793119
NE,sagalee,3809,AR,sagalee,791114
NE,seppa,3787,AR,seppa,790102
NE,shillong,364,ML,shillong,793015:793005:793008:793104:793007:793121:793002:793016:793009:793010:793011:793103:793017:793014:793006:793105:794102:793001:793115:793004:793116:793018:793122:793022:793019:793003
NE,tamenglong,3877,MN,tamenglong,795141
NE,tawang,3794,AR,tawang,790104
NE,tezu,3804,AR,tezu,792001
NE,tura,3651,ML,tura,794001:794101:794005:794109:794002
NE,williamnagar,3658,ML,williamnagar,794111
NE,wokha,3860,NL,wokha,797111
OR,kashipur,6865,UK,kashipur,262401:244712:244714:244717:244713:263401:244716:263150
OR,laxmipur,6855,CA,laxmipur,3710:3721:3730:3706:3732:3702:3703:3708:3712:3705:3722:3707:3704:3720:3701:3713:3700
OR,narsinghpur,6721,MP,narsinghpur,487118:487114:487001:487221:483119:487110
PB,chandigarh,172,CH,chandigarh,160018:160039:160029:160043:160023:160008:160020:160032:160015:160002:160003:160048:160028:160031:160044:134107:160034:160036:160016:160101:160005:160046:160030:160024:160047:160035:160017:160037:160051:160049:160019:160022:160021:160042:160006:160041:160025:160033:160009:160050:160026:160027:160007:160045:160040
RJ,deogarh,2904,OR,deogarh,768108:768119
RJ,padampur,1505,OR,padampur,767022:768036:768049:768037:768035:768048
RJ,raipur,1481:2937,CG,raipur,493211:492014:492099:492016:493221:492015:492012:493111:492013:492004:492009:492010:492007:492003:492008:492002:492101:492011:492001:492005:492006
RJ,ramgarh,1468,JH,ramgarh,825101:829122:829146:829109:829101:829108:825103:829117:829150:829103:829129:825330:825316:829131:829102
TN,arni,4173,MH,arni,445106:445103:445105
TN,karaikal,4368,PU,karaikal,609604:609702:609311:609605:609606:609307:609313:609308:609602:609310:609601:609303:609312:609607:609609:609703
TN,pondicherry,413,PU,pondicherry,607403:605652:607402:605001:605110:605107:605111:605502:605006:605012:605014:605013:605501:605004:605009:605007:605102:605106:605010:605008:605011:605101:605002:605109:605104:605003:605005
UPE,akbarpur,5111,UP,akbarpur,224235:224152:224227:224122:224168:224231:224146:224151
UPE,allahabad,532,UP,allahabad,211015:211023:211018:212307:211006:211017:211001:211104:212212:211019:211008:212208:211003:212111:211016:211009:211004:211010:211005:212301:211007:211002:210100:211012:211014:210010:212105:211011:211020
UPE,amethi,5368,UP,amethi,230503:227411:227807:230125:227409:227412:227406:227405:230501:227413:227407
UPE,auraiya,5683,UP,auraiya,206122:209125:285125:209715:206244:206247:206129
UPE,azamgarh,5462,UP,azamgarh,276204:276305:276201:276001:276301:223227:276302:223224:276406:276205:276303:276128:223226:276304:276202:223225:276207
UPE,baberu,5190,UP,baberu,210125:210128:210121
UPE,banda,5192,UP,banda,210001:210123
UPE,bansi,5545,UP,bansi,272152:272153
UPE,barabanki,5248,UP,barabanki,225122:225123:225412:225301:225002:225203:225204:225003:225001:225121:225414
UPE,basti,5542,UP,basti,272001:272155:272128:272170:272002:272003:272178:272123:272131:272125:272190:272302:272141:272124:272149:272105:272182:272126
UPE,bhadohi,5414,UP,bhadohi,221406:221409:221408:221404:221407:221301:221401
UPE,bharwari,5331,UP,bharwari,212213:212203:212207:212201
UPE,bidhuna,5681,UP,bidhuna,206248:206249:206250:206251:206252:206243:206241
UPE,biswan,5863,UP,biswan,261145:261206:261202:261201:261205
UPE,chakia,5413,BR,chakia,845426:845413:845412:845414:845420
UPE,chhibramau,5691,UP,chhibramau,209731:209720:209747:209729:209743:209735:209728:209721
UPE,deoria,5568,UP,deoria,274001:274405:274204:274003:274805:274201:274807:274202:274806
UPE,domariyaganj,5541,UP,domariyaganj,272195:272193:271312:271307:272191:272189:272192
UPE,etawah,5688,UP,etawah,206126:206245:206001:206003:206002:206130:206131:206253
UPE,faizabad,5278,UP,faizabad,224001:224234:224189:224182:224203:224135:224204:224172:224123:224284:224141:224133:224127:224145:224201:224188:224161:224202:224171:224223:224157:224195
UPE,fatehpur,5240,UP,fatehpur,212662:212621:212663:212651:212661:212654:212601:212620:212645:212660
UPE,ghatampur,5115,UP,ghatampur,209209:209207:209401:212659:209206:209208:209308
UPE,ghazipur,548,UP,ghazipur,233002:233224:232341:232336:232332:233001:233300:233226:233311:233303:233305
UPE,ghosi,5461,UP,ghosi,275305:275306:276405:275301:275105:275304:275307:276306:275302
UPE,gonda,5262,UP,gonda,271122:271002:271308:271601:271003:271001:271310:271125:271301:271602:271401:271123
UPE,gorakhpur,551,UP,gorakhpur,273202:273013:273007:273017:273009:273016:273014:273212:273209:273011:273008:273012:273001:273201:273401:273010:273015:273004:273003:273203:273006:273002:273005
UPE,hamirpur,5282,HP,hamirpur,177005:177001:177501:177022:177040:177027:177030:177020:177029:177023:177048
UPE,jalalabad,5843,PB,jalalabad,152022:152024:152033
UPE,jalaun,5168,UP,jalaun,285126:285130:285128:285127:285123:285134:285121:285129:285124
UPE,jaunpur,5452,UP,jaunpur,222132:222105:222107:222112:222180:222001:222002:222133:222110:222108:222138:222109:222003
UPE,jhansi,5174,UP,jhansi,284120:284127:284419:284001:284135:284002:284003:284128:284121:284129
UPE,kannauj,5694,UP,kannauj,209738:209748:209734:209727:209723:209732:209725:209722:209736:209733:209726
UPE,kanpur,512,UP,kanpur,208014:208004:209214:208023:209304:208018:208026:208022:209293:208025:209203:208019:209205:208015:208010:209204:208002:209210:208006:208007:208027:209121:209407:208008:208013:208009:208005:209201:209307:209217:208001:208039:999982:208024:208012:208016:208003:209305:208011:208017:208020:208021
UPE,kerakat,5450,UP,kerakat,222170:222181:222142
