lname,state,city,pincode,key
Dharwad_MarathaColony_D (Karnataka),KA,Dharwad,581201,dharwad
Kanpur_DarshanPurwa_C (Uttar Pradesh),UP,Kanpur,208017,kanpur
Narsipatnam_KomatiSt_D (Andhra Pradesh),AP,Narsipatnam,531114,narsipatnam
Atarra_GangehiRd_D (Uttar Pradesh),UP,Atarra,210129,atarra
Baripada_KalikDPP_D (Orissa),OR,Baripada,757107,baripada
BD_Dhaka_Banani_P (Dhaka-BD),KH,Jessore,7450,jessore
Meerut_Dimoli_R (Uttar Pradesh),UP,Meerut,250341,meerut
Galiveedu_Masjid_DPP (Andhra Pradesh),AP,Galiveedu,515521,galiveedu
Mangaon_ChaitanyaHotel_D (Maharashtra),MH,Mangaon,402102,mangaon
Berhampore_Raninagar_D (West Bengal),WB,Baharampur,742101,baharampur
Visakhapatnam_Madhavadhara_D (Andhra Pradesh),AP,Visakhapatnam,530018,visakhapatnam
Sattnpalle_Revenue_D (Andhra Pradesh),AP,Sattenapalle,522403,sattenapalle
Pusad_Central_DPP_2 (Maharashtra),MH,Pusad,445204,pusad
Anandnagar_DhniDhla_DPP (Uttar Pradesh),UP,Anandnagar,273165,anandnagar
Deoghar_Bmpstwn_D (Jharkhand),JH,Deoghar,814122,deoghar
Jalalpur_BibanMau_D (Uttar Pradesh),UP,Jalalpur-UP,222136,jalalpur-up
Bapatla_Malleswari_D (Andhra Pradesh),AP,Bapatla,522112,bapatla
Karmala_Santajinagar_DPP (Maharashtra),MH,Karmala,413203,karmala
Uravakonda_GovtDegreeClg_D (Andhra Pradesh),AP,Uravakonda,515832,uravakonda
Patna_West (Bihar),BR,Patna,800024,patna
Amalner_SuygSociety_DPP (Maharashtra),MH,Amalner,425401,amalner
Tumkur_Gubbi_DPP (Karnataka),KA,Tumkur,572222,tumkur
Malda_Araidanga_D (West Bengal),WB,Malda,732144,malda
Ugar_GopiHotel_D (Karnataka),KA,Ugar,591316,ugar
Nellore_Muttukuru_D (Andhra Pradesh),AP,Nellore,524347,nellore
Maddur_Malavalli_D (Karnataka),KA,Maddur,571476,maddur
Kohima_Peraciezie_D (Nagaland),NL,Kohima,797001,kohima
BD_Dhaka_Banani_P (Dhaka-BD),DK,Dhaka-BD,1213,dhaka-bd
Kamarpukur_ChatiDPP_D (West Bengal),WB,Kamarpukur,721242,kamarpukur
Mudarangady_Santhoor_DPP (Karnataka),KA,Mudarangady,574115,mudarangady
Manendragarh_JKDRoad_D (Chhattisgarh),CG,Manendragarh,497555,manendragarh
BD_Satkhira_Rosulpur_D (Khulna),SR,Satkhira,9421,satkhira
Makrana_Joosri_DPP (Rajasthan),RJ,Makrana,341502,makrana
Honnali_TMroad_D (Karnataka),KA,Honnali,577230,honnali
Yazali_MiniStadium_D (Arunachal Pradesh),AR,Yazali,791119,yazali
Murshidabad_Jiaganj_D (West Bengal),WB,Murshidabad,742302,murshidabad
BD_Dhaka_Banani_P (Dhaka-BD),DK,Dhaka-BD,1219,dhaka-bd
Valsad_LimbaChwk_D (Gujarat),GJ,Valsad,396002,valsad
Waraseoni_Lalbarra_D (Madhya Pradesh),MP,Waraseoni,481337,waraseoni
Viluppuram_GenjiRd_D (Tamil Nadu),TN,Viluppuram,605302,viluppuram
Kaij_Knadichowk_DPP (Maharashtra),MH,Kaij,413528,kaij
UnaHP_NangalRd_D (Himachal Pradesh),HP,Una-HP,174303,una-hp
Pen_Chinchpada_D (Maharashtra),MH,Pen,402107,pen
Delhi_MayapuriPhase1_R (Delhi),DL,Delhi,110015,delhi
Kandukur_SanthoshNagar_D (Andhra Pradesh),AP,Kandukur,523113,kandukur
Nereducharla_GaridepalliRoad_D (Telangana),TS,Nereducharla,508201,nereducharla
Gudur_Rapur_DPP (Andhra Pradesh),AP,Narasaraopet,524407,narasaraopet
Jorhat_Rajatiagaon_D (Assam),AS,Jorhat,785015,jorhat
Bijpur_RihandNgr_DPP (Uttar Pradesh),UP,Bijpur,231223,bijpur
BD_Chattogram_Agrabad_D (Chattogram),CA,Chattogram-BD,4225,chattogram-bd
Binjharpur_Ragunthapr_D (Orissa),OR,Binjharpur,755004,binjharpur
Kalpetta_Mandayapuram_D (Kerala),KL,Kalpetta,673575,kalpetta
Thiruvarur_VasanNgr_DPP (Tamil Nadu),TN,Thiruvarur,610004,thiruvarur
Ranni_Chethakhl_D (Kerala),KL,Ranni,686547,ranni
Ambegaon_Manchar1_D (Maharashtra),MH,Ambegaon,412407,ambegaon
Bharuch_Avsarchokdi_D (Gujarat),GJ,Bharuch,392221,bharuch
Lucknow_IndiraNgr_D (Uttar Pradesh),UP,Lucknow,227101,lucknow
Goa_Panaji_D (Goa),GA,Panjim,403201,panjim
Balasore_Chhanpur_D (Orissa),OR,Balasore,756009,balasore
Howrah_Shibpur_C (West Bengal),WB,Bally,711202,bally
Kolkata_Belghoria_C (West Bengal),WB,Kolkata,700162,kolkata
Limbdi_Ranpur_DPP (Gujarat),GJ,Limbdi,382245,limbdi
Alappuzha_Punnapra_D (Kerala),KL,Alappuzha,688003,alappuzha
Barabanki_Pragyapuram_D (Uttar Pradesh),UP,Barabanki,225001,barabanki
Jhagadia_Ranipara_DPP (Gujarat),GJ,Jhagadia,393017,jhagadia
BD_Dhaka_Banani_P (Dhaka-BD),CA,Khagrachari,4400,khagrachari
Amarpatan_Rigra_D (Madhya Pradesh),MP,Amarpatan,485881,amarpatan
Ludhiana_Bhaura_R (Punjab),PB,Ludhiana,142029,ludhiana
Rajahmundry_Tummalava_D (Andhra Pradesh),AP,Rajahmundry,533503,rajahmundry
Mumbai_Kalachowki_C (Maharashtra),MH,Mumbai,400009,mumbai
Tumkur_Gubbi_DPP (Karnataka),KA,Tumkur,572216,tumkur
Semariya_Jayastbhachok_DPP (Madhya Pradesh),MP,Semariya,486445,semariya
Vijapur_Anandpurachokdi_D (Gujarat),GJ,Vijapur,382835,vijapur
Ikauna_Hndutmple_D (Uttar Pradesh),UP,Ikauna,271845,ikauna
Jagdishpur_Canbank_D (Uttar Pradesh),UP,Jagdishpur-UP,227813,jagdishpur-up
Ghanpur_Palakrty_D (Telangana),TS,Ghanpur,506301,ghanpur
Kolkata_Belghoria_C (West Bengal),WB,Kolkata,700112,kolkata
Bundi_Central_D_1 (Rajasthan),RJ,Bundi,323023,bundi
Nadiad_Shantinagar_D (Gujarat),GJ,Nadiad,387355,nadiad
Baripada_KalikDPP_D (Orissa),OR,Baripada,757103,baripada
Dhuri_MalrktlaRdDPP_D (Punjab),PB,Dhuri,148034,dhuri
Kolkata_Belghoria_C (West Bengal),WB,Kolkata,700130,kolkata
Chengannur_OtheraRoad_D (Kerala),KL,Chengannur,689583,chengannur
Nagercoil_Muhilanvilai_D (Tamil Nadu),TN,Nagercoil,629708,nagercoil
Meija_School_D (West Bengal),WB,Mejia,713338,mejia
Phaltan_ShivajiN_D (Maharashtra),MH,Phaltan,415522,phaltan
BD_Satkhira_Rosulpur_D (Khulna),SR,Satkhira,9414,satkhira
Phulambri_Oldcourt_DPP (Maharashtra),MH,Phulambri,431134,phulambri
Behrampur_Kanmna_D (Orissa),OR,Behrampur,761027,behrampur
Jewar_SJRoad_D (Uttar Pradesh),UP,Jewar,203135,jewar
Tirur_Talakkad_D (Kerala),KL,Tirur,676103,tirur
Husnabad_HanmakondaRd_D (Telangana),TS,Husnabad,505467,husnabad
Bangalore_NetajiNagar_C (Karnataka),KA,Bangalore,560021,bangalore
Bijnor_NaginaRd_D (Uttar Pradesh),UP,Bijnor,246723,bijnor
KhetriNagar_Rajota_D (Rajasthan),RJ,Khetri Nagar,332746,khetri nagar
Naugarh_Trtribazar_D (Uttar Pradesh),UP,Naugarh,272203,naugarh
Thrissur_Padavarad_D (Kerala),KL,Thrissur,680306,thrissur
Shahada_Untavad_D (Maharashtra),MH,Shahada,425409,shahada
Vadodara_Tandalja_C (Gujarat),GJ,Vadodara,391346,vadodara
Nagercoil_Muhilanvilai_D (Tamil Nadu),TN,Nagercoil,629603,nagercoil
Egra_Jagannath_D (West Bengal),WB,Egra,721447,egra
Srinagar_GulabBagh_D (Jammu & Kashmir),JK,Srinagar,190024,srinagar
BD_Dhaka_Banani_P (Dhaka-BD),DK,Dhaka-BD,100019,dhaka-bd
Tahliwal_Central_D (Himachal Pradesh),HP,Tahliwal,174301,tahliwal
BD_Dhaka_Banani_P (Dhaka-BD),MS,Sherpur,2031,sherpur
Dhanbad_Joraphatak_D (Jharkhand),JH,Dhanbad,826001,dhanbad
Maholi_Urdauli_D (Uttar Pradesh),UP,Maholi,262727,maholi
Goh_Golapar_D (Bihar),BR,Goh,824114,goh
Sircilla_Yellareddypet_DPP (Telangana),TS,Sircilla,505303,sircilla
Pollachi_Srlayout_D (Tamil Nadu),TN,Pollachi,642052,pollachi
Guskhara_DignagarRd_D (West Bengal),WB,Guskhara,713152,guskhara
Umreth_PltinumPlza_DPP (Gujarat),GJ,Umreth,388250,umreth
Sagwara_PunarwasColony_D (Rajasthan),RJ,Sagwara,314031,sagwara
Surathkal_MukkaChckPst_D (Karnataka),KA,Surathkal,574148,surathkal
Raibag_Kudachi_DPP (Karnataka),KA,Raibag,591311,raibag
Thrissur_Padavarad_D (Kerala),KL,Thrissur,680006,thrissur
Thirukoilure_TVN_D (Tamil Nadu),TN,Thirukoilure,605803,thirukoilure
Khandela_SangamCinema_DPP (Rajasthan),RJ,Khandela,332708,khandela
Chhapra_Ramnagar_D (Bihar),BR,Chhapra,841211,chhapra
Thamarassery_Raoth_D (Kerala),KL,Thamarassery,673534,thamarassery
Igatpuri_Phulenagar_D (Maharashtra),MH,Igatpuri,421602,igatpuri
Kolkata_Belghoria_C (West Bengal),WB,Kolkata,700116,kolkata
Atapadi_VidyaNagar_D (Maharashtra),MH,Atapadi,415306,atapadi
Pune_Sutarwadi_C (Maharashtra),MH,Pirangut,412112,pirangut
Kanchipuram_ThrvllvrNgr_D (Tamil Nadu),TN,Kanchipuram,631703,kanchipuram
BD_Madaripur_Kazimor_D (Dhaka-BD),DK,Madaripur,8022,madaripur
BD_Dhaka_Banani_P (Dhaka-BD),CA,Feni,4328,feni
Moga_Duneke_D (Punjab),PB,Moga,142053,moga
Kozhikode_Pallikkal_D (Kerala),KL,Kozhikode,673302,kozhikode
Chikiti_Bhlasingi_D (Orissa),OR,Chikiti,761010,chikiti
Ashta_GordeChwk_D (Maharashtra),MH,AshtaSangli,416305,ashtasangli
Dariyabad_MathuraNagar_D (Uttar Pradesh),UP,Dariyabad,225408,dariyabad
Kayamkulam_Peringala_D (Kerala),KL,Kayamkulam,690561,kayamkulam
Chandigarh_Raiprkln_C (Chandigarh),CH,Chandigarh,160007,chandigarh
Bikaner_Pawanpuri_D (Rajasthan),RJ,Bikaner,334004,bikaner
Damoh_Chouprakhurd_D (Madhya Pradesh),MP,Damoh,470666,damoh
NizamabadUP_UnionBnk_D (Uttar Pradesh),UP,Nizamabad-UP,276206,nizamabad-up
Viluppuram_GenjiRd_D (Tamil Nadu),TN,Viluppuram,605601,viluppuram
Solan_Sheel_D (Himachal Pradesh),HP,Solan,173214,solan
Kudligi_Chikkajogihalli_D (Karnataka),KA,Molakalmuru,583218,molakalmuru
Ashta_Saicolony_D (Madhya Pradesh),MP,Ashta,466125,ashta
Kapadvanj_Dholikui_D (Gujarat),GJ,Kapadvanj,387650,kapadvanj
Sarkaghat_Darpa_DPP (Himachal Pradesh),HP,Sarkaghat,175025,sarkaghat
Vatadara_Banejda_DPP (Gujarat),GJ,Vatadara,388550,vatadara
Limbdi_Ranpur_DPP (Gujarat),GJ,Limbdi,363415,limbdi
GhatiBillan_Ban_DPP (Himachal Pradesh),HP,Ghati Billan,176502,ghati billan
Kendrapara_Dandisahi_D (Orissa),OR,Dandisahi,755010,dandisahi
Mudarangady_Santhoor_DPP (Karnataka),KA,Mudarangady,574504,mudarangady
Asansol_SouthDhadka_D (West Bengal),WB,Asansol,713339,asansol
Manasa_WardNo12_DPP (Madhya Pradesh),MP,Manasa,458110,manasa
Khargram_BoiDPP_D (West Bengal),WB,Khargram,731245,khargram
Bagalkot_NavaNgr_D (Karnataka),KA,Bagalkot,587120,bagalkot
Perambalur_MullaiBljNgr_D (Tamil Nadu),TN,Perambalur,621107,perambalur
Bhadrachalam_Srncolony_D (Telangana),TS,Bhadrachalam,507111,bhadrachalam
Betamcherla_Bngnpalle_D (Andhra Pradesh),AP,Banaganapalli,518135,banaganapalli
Benipur_Magura_D (Bihar),BR,Benipur,847405,benipur
Jehanabad_Gaurakshini_D (Bihar),BR,Jehanabad,804425,jehanabad
Coimbatore_Vellakinar_C (Tamil Nadu),TN,Coimbatore,641038,coimbatore
Mumbai_Chandivali_R (Maharashtra),MH,Mumbai,400072,mumbai
Atarra_GangehiRd_D (Uttar Pradesh),UP,Atarra,210120,atarra
Tiruchi_TollPlaza_D (Tamil Nadu),TN,Tiruchi,621216,tiruchi
Amla_Bodhki_D (Madhya Pradesh),MP,Amla,460554,amla
Unnao_Shekhpur_D (Uttar Pradesh),UP,Unnao,209831,unnao
DoomDooma_Kakopathar_D (Assam),AS,Doom Dooma,786154,doom dooma
Alwar_TuleraRoad_D (Rajasthan),RJ,Alwar,301030,alwar
Karera_DenidaRd_D (Madhya Pradesh),MP,Karera-MP,473670,karera-mp
Faridabad_Sector27_R (Haryana),DL,Delhi,110017,delhi
BD_Dhaka_Banani_P (Dhaka-BD),DK,Rajbari,7731,rajbari
BD_Dhaka_Banani_P (Dhaka-BD),KH,Jessore,7520,jessore
Benipur_Karhari_D (Bihar),BR,Benipur,847202,benipur
Noamundi_Lakhansai_D (Jharkhand),JH,Noamundi,833213,noamundi
Edavanna_MNRd_D (Kerala),KL,Edavanna,676541,edavanna
PadampurRJ_Srikaranpur_D (Rajasthan),RJ,PadampurRJ,335073,padampurrj
Phalsund_Kajoi_D (Rajasthan),RJ,Phalsund,345024,phalsund
Malihabad_Amanignj_DPP (Uttar Pradesh),UP,Malihabad,229881,malihabad
Pakala_Kamatamapalli_D (Andhra Pradesh),AP,Pakala,517152,pakala
Ahmedabad_Thaltej_C (Gujarat),GJ,Ahmedabad,380013,ahmedabad
Ramnagar_Burhwal_D (Uttar Pradesh),UP,Ramnagar-UP,225205,ramnagar-up
Malappuram_Kolappuram_D (Kerala),KL,Malappuram,676306,malappuram
Parwanoo_Sector2_D (Himachal Pradesh),HP,Parwanoo,134105,parwanoo
Bisalpur_Nigohi_D (Uttar Pradesh),UP,Bisalpur,262202,bisalpur
Puranpur_MdothdRD_D (Uttar Pradesh),UP,Puranpur,262124,puranpur
Dehradun_Podwala_D (Uttarakhand),UK,Dehradun,248015,dehradun
Pupri_SngihiRD_D (Bihar),BR,Pupri,843319,pupri
Phulbari_WestGaroHills_DPP (Meghalaya),ML,Phulbari,794104,phulbari
Jagraon_Grainmkt_D (Punjab),PB,Jagraon,142025,jagraon
Krishnagiri_Bynapalli_D (Tamil Nadu),TN,Krishnagiri,635101,krishnagiri
Valsad_LimbaChwk_D (Gujarat),GJ,Valsad,396007,valsad
Gwalior_PuraniChhawani_P (Madhya Pradesh),MP,Gwalior,474010,gwalior
Kolkata_Gobra_C (West Bengal),WB,Kolkata,700054,kolkata
Ludhiana_Pawa_R (Punjab),PB,Ludhiana,141120,ludhiana
Mumbai_MahimJunction_C (Maharashtra),MH,Mumbai,400028,mumbai
Kolkata_DankuniGW_R (West Bengal),WB,Bally,711224,bally
Lumding_Central_DPP_2 (Assam),AS,Lumding,782447,lumding
Jalandhar_QajiMandi_P (Punjab),PB,Jalandhar,141305,jalandhar
Parner_Hindchowk_D (Maharashtra),MH,Parner,414302,parner
BD_Dhaka_Banani_P (Dhaka-BD),RP,Kurigram,5601,kurigram
Arani_PolurRd_D (Tamil Nadu),TN,Arani,632319,arani
Jakh_Channi_D (Jammu & Kashmir),JK,Jakh,181134,jakh
Kadobahal_Dulampur_D (Orissa),OR,Kadobahal,768103,kadobahal
Anand_Borsad_D (Gujarat),GJ,Anand,388130,anand
Mumbai_GavraiPada_C (Maharashtra),MH,Mumbai,401101,mumbai
Bamra_Govindpur_D (Orissa),OR,Bamra,768215,bamra
Chomu_SamodRd_D (Rajasthan),RJ,Chomu,303807,chomu
Chennai_Kolappancheri_R (Tamil Nadu),TN,Chennai,600069,chennai
Vadakara_Orkkatteri_D (Kerala),KL,Vadakara,673106,vadakara
Parner_Hindchowk_D (Maharashtra),MH,Parner,414303,parner
DeoliRJ_Sawar_DPP (Rajasthan),RJ,Deoli-RJ,304507,deoli-rj
Rajahmundry_AlcotGrdn_D (Andhra Pradesh),AP,Rajahmundry,533125,rajahmundry
BD_Dhaka_Banani_P (Dhaka-BD),DK,Madaripur,7903,madaripur
Basna_SSM_DPP (Chhattisgarh),CG,Basna,492112,basna
Bhagalpur_Vikramshila_D (Bihar),BR,Bhagalpur,813113,bhagalpur
Tanakpur_Shardacolony_D (Uttarakhand),UK,Tanakpur,262309,tanakpur
Srikakulam_Amadavalasa_DPP (Andhra Pradesh),AP,Srikakulam,532405,srikakulam
Karaikudi_Sivaganga_D (Tamil Nadu),TN,Karaikudi,623107,karaikudi
BD_Dhaka_Banani_P (Dhaka-BD),KH,Jhenaidah,7330,jhenaidah
Jeori_Tapri_D (Himachal Pradesh),HP,Jeori,172115,jeori
Banka_Barahat_DPP (Bihar),BR,Banka,813102,banka
Dhasa_Nolipara_D (Gujarat),GJ,Dhasa,364230,dhasa
Rajkot_SamratEstate_R (Gujarat),GJ,Rajkot,360001,rajkot
Batala_ShastriNgr_D (Punjab),PB,Batala,143518,batala
Mangaldoi_Bhebarghat_D (Assam),AS,Mangaldoi,784146,mangaldoi
Bhadrak_Deuli_D (Orissa),OR,Bhadrak,756162,bhadrak
Bichhiya_ShishuMndir_DPP (Madhya Pradesh),MP,Bichhiya,481996,bichhiya
Cuddalore_FriendsNgr_D (Tamil Nadu),TN,Cuddalore,608801,cuddalore
Dantan_Barampura_DPP (West Bengal),WB,Dantan,756032,dantan
Chunnar_Kailahat_D (Uttar Pradesh),UP,Chunnar,231304,chunnar
Saharsa_NayaBzar_D (Bihar),BR,Saharsa,852212,saharsa
Kolkata_Gobra_C (West Bengal),WB,Kolkata,700005,kolkata
Neemrana_Kalipahari_D (Rajasthan),RJ,Neemrana,301705,neemrana
Chikiti_Bhlasingi_D (Orissa),OR,Chikiti,761037,chikiti
Mumbai_Turbhe_C (Maharashtra),MH,Navi mumbai,400701,navi mumbai
Hooghly_DC (West Bengal),WB,Hooghly,712201,hooghly
Bardhaman_Ulhas_D (West Bengal),WB,Bardhaman,713102,bardhaman
GangaNagar_RidhiSidhi2_D (Rajasthan),RJ,Ganga Nagar,335001,ganga nagar
Chaksu_TonkRoad_D (Rajasthan),RJ,Chaksu,303901,chaksu
Vijayawada_Bhavanipuram_D (Andhra Pradesh),AP,Vijayawada,520016,vijayawada
Kodungallur_Methala_D (Kerala),KL,Kodungallur,680671,kodungallur
Howrah_Shibpur_C (West Bengal),WB,Bally,711108,bally
Banswara_Bagidora_D (Rajasthan),RJ,Banswara,327601,banswara
Kupwara_Chotipora_DPP (Jammu & Kashmir),JK,Kupwara,193221,kupwara
Mundakayam_Ellapara_D (Kerala),KL,Mundakayam,685505,mundakayam
Virudhunagar_Allampatti_DPP (Tamil Nadu),TN,Virudhunagar,626001,virudhunagar
Mumbai_Kalachowki_C (Maharashtra),MH,Mumbai,400033,mumbai
NeemkaThana_BundeliRd_D (Rajasthan),RJ,Neem ka Thana,332718,neem ka thana
Itahar_Durgapur_DPP (West Bengal),WB,Itahar,732150,itahar
Reodar_KarotiChorha_DPP (Rajasthan),RJ,Reodar,307513,reodar
Mudal_Adamapur_DPP (Maharashtra),MH,Mudal,416209,mudal
Razole_Mattaparru_D (Andhra Pradesh),AP,Razole,533254,razole
Lucknow_NarpatKheraP_D (Uttar Pradesh),UP,Lucknow,226011,lucknow
Bakewar_VidhyaVihar_D (Uttar Pradesh),UP,Bakewar,206242,bakewar
Udaipurwati_DaduMndr_D (Rajasthan),RJ,Udaipurwati,333032,udaipurwati
Mumbai_MahimJunction_C (Maharashtra),MH,Mumbai,401100,mumbai
Manikpur_PnbBank_DPP (Assam),AS,Manikpur,783392,manikpur
Pachora_AadarshNagar_D (Maharashtra),MH,Pachora,425115,pachora
Thirumalagiri_MaliPuramRoad_D (Telangana),TS,Thirumalagiri,506318,thirumalagiri
Amethi_Kherauna_D (Uttar Pradesh),UP,Amethi,227407,amethi
BD_Satkhira_Rosulpur_D (Khulna),SR,Satkhira,9452,satkhira
Chunnar_Kailahat_D (Uttar Pradesh),UP,Chunnar,231306,chunnar
CCU_Lake Avenue_CP (West Bengal),WB,Maheshtala,700138,maheshtala
Kothakota_Vidyanagar_DPP (Telangana),TS,Kothakota,509104,kothakota
Puthukkad_Santhinagar_D (Kerala),KL,Puthukkad,680305,puthukkad
Nerwa_Chopal_D (Himachal Pradesh),HP,Nerwa,171210,nerwa
Dabra_Bhitarwar_D (Madhya Pradesh),MP,Dabra,475220,dabra
Sedam_VishwaNgr_DPP (Karnataka),KA,Sedam,585210,sedam
Kottayam_Perumbaikad_D (Kerala),KL,Kottayam,686009,kottayam
Mainaguri_MilpaDPP_D (West Bengal),WB,Mainaguri,735210,mainaguri
Behrampur_Lanjipalli_D (Orissa),OR,Behrampur,760006,behrampur
Arani_PolurRd_D (Tamil Nadu),TN,Arani,632312,arani
Mulugu_MaharshiClg_D (Telangana),TS,Mulugu,506343,mulugu
Sirvella_Sirivelmitta_DPP (Andhra Pradesh),AP,Sirvella,518583,sirvella
Brahmapuri_Pimpalgaon_DPP (Maharashtra),MH,Brahmapuri,441701,brahmapuri
Dharapuram_Pirivu_D (Tamil Nadu),TN,Dharapuram,638106,dharapuram
Kavali_Kaligiri_D (Andhra Pradesh),AP,Kavali,524228,kavali
BD_Sylhet_Zindabazar_D (Sylhet),SH,Sylhet,3132,sylhet
BD_Dhaka_Banani_P (Dhaka-BD),DK,Dhaka-BD,1207,dhaka-bd
Betamcherla_Bngnpalle_D (Andhra Pradesh),AP,Banaganapalli,518123,banaganapalli
Dahej_Vadadla_D (Gujarat),GJ,Dahej,392135,dahej
Karaikudi_Sivaganga_D (Tamil Nadu),TN,Karaikudi,630108,karaikudi
Ahmedabad_Odhavestate_C (Gujarat),GJ,Ahmedabad,382211,ahmedabad
Karauli_Krishnacolony_D (Rajasthan),RJ,Karauli,322220,karauli
BD_Sylhet_Zindabazar_D (Sylhet),SH,Sylhet,3161,sylhet
Mandapeta_Ravulapalem_DPP (Andhra Pradesh),AP,Mandapeta,533228,mandapeta
Barbigha_HatiyaMor_DPP (Bihar),BR,Barbigha,811104,barbigha
Pichhore_Rajivnagar_D (Madhya Pradesh),MP,Pichhore,473995,pichhore
Dhanbad_Jharia_DC (Jharkhand),JH,Dhanbad,828201,dhanbad
Mettupalayam_Belladhi_D (Tamil Nadu),TN,Mettupalayam,641303,mettupalayam
Dalhousie_Banikhet_D (Himachal Pradesh),HP,Dalhousie,176305,dalhousie
Kannur_MuzhappalaRd_D (Kerala),KL,Kannur,670602,kannur
Moodbidri_Central_D (Karnataka),KA,Moodabidri,574236,moodabidri
Kupwara_PoliceStn_DPP (Jammu & Kashmir),JK,Kupwara,193224,kupwara
Mulbagal_Sunku_D (Karnataka),KA,Mulbagal,563127,mulbagal
Ranni_Chethakhl_D (Kerala),KL,Ranni,689711,ranni
Bikaner_Pawanpuri_D (Rajasthan),RJ,Bikaner,334403,bikaner
Talcher_NbmsrCly_D (Orissa),OR,Talcher,759102,talcher
Kozhikode_Karuvissery_D (Kerala),KL,Kozhikode,673009,kozhikode
Udalguri_Harisinga_D (Assam),AS,Udalguri,784509,udalguri
Tirunelveli_BlaPkyaNgr_D (Tamil Nadu),TN,Tirunelveli,627301,tirunelveli
Naldurg_RamliaNagar_D (Maharashtra),MH,Naldurg,413608,naldurg
Bangalore_Koralur_R (Karnataka),KA,Malur,563130,malur
Kalyandurg_JayNagar_D (Andhra Pradesh),AP,Kalyandurg,515741,kalyandurg
Pulivendula_Bakarapuram_D (Andhra Pradesh),AP,Pulivendula,516390,pulivendula
Mau_Pardaha_D (Uttar Pradesh),UP,Mau,275101,mau
Didihat_PantGaon_DPP (Uttarakhand),UK,Didihat,262550,didihat
Attur_KaaduRd_D (Tamil Nadu),TN,Attur,636107,attur
Lalganj_AzadNgrRd_D (Uttar Pradesh),UP,Lalganj,229121,lalganj
Deeg_Rambag_D (Rajasthan),RJ,Deeg,321202,deeg
Ghugus_PoliceStn_DPP (Maharashtra),MH,Ghugus,442505,ghugus
Bilara_Jaitaran_DPP (Rajasthan),RJ,Bilara,306301,bilara
BD_Dhaka_Banani_P (Dhaka-BD),DK,Munshiganj,1334,munshiganj
Siliguri_PradhanNagar_D (West Bengal),WB,Siliguri,734002,siliguri
Byadagi_Basaveshwara_D (Karnataka),KA,Byadagi,581198,byadagi
Mandapeta_Hospital_D (Andhra Pradesh),AP,Mandapeta,533346,mandapeta
Bishalgarh_Rghuntpr_D (Tripura),TR,Bishalgarh,799102,bishalgarh
Biswanath_CharialiLIC_D (Assam),AS,BiswanathCH,784175,biswanathch
Jaipur_MahapuraRingRd_R (Rajasthan),RJ,Jaipur,303011,jaipur
CoochBehar_Pundibari_D (West Bengal),WB,Cooch Behar,736171,cooch behar
Sirsa_AnprnDPP_D (Haryana),HR,Mandi Dabwali,152113,mandi dabwali
AmbagarhChowki_Ward14_D (Chhattisgarh),CG,AmbagarhChowki,491668,ambagarhchowki
Ranastalam_Seethamvalasa_D (Andhra Pradesh),AP,Ranastalam,532407,ranastalam
Islampur_KrushiBzr_D (Maharashtra),MH,Islampur,415411,islampur
Tumsar_Dewhadi_DPP (Maharashtra),MH,Tumsar,441912,tumsar
Herbertpur_Dhkrni_D (Uttarakhand),UK,Herbertpur,248198,herbertpur
Phephna_Teekha_DPP (Uttar Pradesh),UP,Phephna,277121,phephna
Proddatur_Jammalamadugu_DPP (Andhra Pradesh),AP,Proddatur,516433,proddatur
Bangalore_PrasantiNagar_C (Karnataka),KA,Bangalore,560029,bangalore
BD_Dhaka_Banani_P (Dhaka-BD),CA,Cumilla,3580,cumilla
Vandavasi_SaltStreet_D (Tamil Nadu),TN,Vandavasi,604404,vandavasi
Bhopal_Kohefiza_D (Madhya Pradesh),MP,Bhopal,462002,bhopal
Madakasira_Kaki_DPP (Andhra Pradesh),AP,Madakasira,515311,madakasira
Chirala_PeralaRd_D (Andhra Pradesh),AP,Chirala,523187,chirala
Maihar_Goshainganj_D (Madhya Pradesh),MP,Maihar,485771,maihar
Vandavasi_SaltStreet_D (Tamil Nadu),TN,Vandavasi,603403,vandavasi
Sullia_Kanthamangala_D (Karnataka),KA,Sullia,574313,sullia
CCU_Purbalok_CP (West Bengal),WB,Kolkata,700070,kolkata
Baikunthpur_Mahlpra_DPP (Chhattisgarh),CG,Baikunthpur,497339,baikunthpur
Repalle_Ward7_D (Andhra Pradesh),AP,Repalle,522268,repalle
Sindhanur_JanathaGunj_D (Karnataka),KA,Sindhanur,583229,sindhanur
Rohtak_IndustrialArea_D (Haryana),HR,Rohtak,124001,rohtak
Anakapalle_Thumapala_D (Andhra Pradesh),AP,Anakapalle,531002,anakapalle
Lalganj_Nbchowk_D (Bihar),BR,Lalganj-BH,844114,lalganj-bh
Nilanga_Panchalcolony_D (Maharashtra),MH,Nilanga,413524,nilanga
Kuchinda_Pdrpada_D (Orissa),OR,Kuchinda,768223,kuchinda
Davangere_Anagodu_D (Karnataka),KA,Davangere,577512,davangere
Kanchipuram_Molachur_D (Tamil Nadu),TN,Kanchipuram,631402,kanchipuram
Bahadurganj_Patbhari_D (Bihar),BR,Bahadurganj,855108,bahadurganj
BD_Dhaka_Banani_P (Dhaka-BD),MG,Manikganj,1853,manikganj
