state,key,value
MH,raver,425306:425504:425501:425508:425507:425516:425506:425509:425502:425505
MH,risod,444510:444506
MH,sadak arjuni,441806:441901:441702:441807
MH,sakoli,441811:441808:441804:441805:441802:441809
MH,sakri,424310:424304:424305:424303:424306
MH,sangameshwar,415611:415610:415804:415609:415637
MH,sangamner,422605:413738:422603:413714:422611:422608:422615
MH,sangli,416435:416137:416425:416436:416415:416144:416306:416304:416540:416416:416406:416423
MH,sangola,413309:413307
MH,saoli,441225:441228
MH,saphale,401102
MH,saswad,412301:412311:412104:412303
MH,satana,423501:423213:423305:423102:423204:422110:423302:423301
MH,satara,415002:415003:415518:415004:415011:415519:415022:415001
MH,savner,441117:441107:441501:441502:441112:441105:441101
MH,sawantwadi,416511:416518:416516:416515:416529:416550:416517:416510:416525:416514:416531
MH,selu,431502:431505:431106:431506:431503
MH,shahada,425423:425424:425444:425422:425448:425410:425409
MH,shegaon,444203
MH,shevgaon,414502:414503
MH,shirala,415405:416113:415401:415412:416114:415402:415408
MH,shirdi,413719:423109:423107
MH,shirpur,425404:425403:425406:425407:425428:425405:425427:425408:425421:424309
MH,shirur,412208:412218:412209
MH,shrigonda,414011:413726:414701:402601:414107:413701:413702:413728:404404:413703
MH,shringartali,415702:415703:415705:415719:415724:415729:415634
MH,shrirampur,413720:413718:413709:413717:413725:413715:413723:413739:413707:413721
MH,shriwardhan,402114:402404:402105:402110:402402:402403:402113
MH,sillod,431113:431135:430007:431114:431112
MH,sindewahi,441222:441221:441215:441223
MH,sinnar,422210:422102:422103:422112:422113:422104:422607:422105:422606:422109
MH,sironcha,442504
MH,soegaon,431120:431118:431117:424204
MH,solapur,413005:413248:413214:413008:413001:413228:413253:413224:413004:413003:413213:413324:413002:413255:413010:413006:413007
MH,supe,412204:412304:412203
MH,talasari,401606:401610
MH,talegaon dabhade,410405:410406:412106
MH,talegaon sp,442204:442201:442202:442203
MH,talere,416810:416703:416801:416811
MH,tasgaon,416408:416314:416422:416317:416321:416303:416307:416312
MH,thane,400609:400206:400606:400608:400207:400605:431302:400603:400601:400604:400208:400210:400610:400602:400615:400607:421307:420421
MH,tumsar,441915:441907:441913:441912
MH,udgir,413517:413518:413519:431719
MH,umarkhed,431743:445207:445211:431712:445206
MH,umred,441202:441920:441203:441214:441210:441204
MH,urlikanchan,412202:412110:412214:412201
MH,vaduj,415510:415508:415502:415506:415505:415527
MH,vaijapur,423701:423703:423704:431116
MH,vairag,413412:413402:413222:413406
MH,vasmat,431750:431511:431512
MH,vita,415312:415102:415309:415538:415304:416309:416310:415311:415307:415305:415310:415507
MH,wadki,445402:445308
MH,wai,415015:415515:415513:412803:415514:415525:415530:415012:415536:415516:415020:415517:412804
MH,walchandnagar,413109:413114
MH,wani,445304:445305:442503:445307:442907
MH,waranga phata,431704:431701
MH,wardha,442105:442107:442111:441118:442001:442104:442003:442002:442005:442004:442102:442006
MH,warud,444907:444906:444908
MH,washim,444505:444503:444504:444507
MH,yavatmal,445002:445101:445201:445102:444708:445001:445401:445210
MH,yeola,423403:423402:423401
ML,cherrapunji,793112:793107:793108:793111
ML,dalu,794103
ML,garobadha,794115:794105
ML,jowai,793151:793150
ML,khliehriat,793160:793200
ML,mahendraganj,794106
ML,mairang,793120
ML,marshillong,793113:793114
ML,nongpoh,793101:793102
ML,nongstoin,793119
ML,phulbari,794104
ML,pynursla,793110
ML,resubelpara,794112:794108
ML,rongjeng,794110
ML,shillong,793015:793005:793008:793104:793007:793121:793002:793016:793009:793010:793011:793103:793017:793014:793006:793105:794102:793001:793115:793004:793116:793018:793122:793022:793019:793003
ML,tura,794001:794101:794005:794109:794002
ML,williamnagar,794111
MN,imphal,795136:795134:795114:795003:795138:795010:795009:795002:795113:795140:795115:795001:795008:795145:795130:795148:795004:795146:795005:795132:795149
MN,jiribam,795116
MN,kakching,795103:795101:795127
MN,kangpokpi,795112:795122:795107
MN,moirang,795011:795126:795124:795117:795006:795133:795128
MN,noney,795159
MN,senapati,795007:795106:795129
MN,tadubi,795104:795150
MN,tamenglong,795141
MN,ukhrul,795142
MP,agar,465441:456550:456443
MP,alirajpur,457888:457990:457887:457893
MP,alote,456441:457114:457118:465550:457119
MP,amanganj,488441
MP,amarpatan,485778:485775:485881
MP,amarwara,480224:480221:480223
MP,amiliya,486670:486675
MP,amla,460553:460554:460551
MP,anuppur,484881:484224:484116:484887:484330:484220:484117:484886
MP,ashok nagar,473332:473335:473331:473338:473330
MP,ashta,466120:466221:466118:466114:466125:466113:466116
MP,athner,460668:460557:460110
MP,badnagar,456222:456776:453220:454648:454660:456313:456771
MP,bajag,481884:481882
MP,balaghat,481102:481226:481115:481101:481001:481222
MP,banda-mp,470335
MP,bareli,464668:464671
MP,barhi,483770
MP,barodia,470441:470442
MP,barwani,451551:454341:451447:451555:451661:454334:451550:451556
MP,begumganj,464881:464884
MP,beohari,484774
MP,berasia,463106:462101:463111
MP,betul,460225:460002:460004:460001
MP,bhanpura,458778:458775:458771
MP,bhind,477001:477105:477222:477557:477660:477116:477227
MP,bhopal,462019:462010:462016:462012:462017:462014:462007:462032:462041:462037:462034:462021:462033:462001:462008:462020:462029:462006:462023:462018:462003:462043:462028:462027:462024:462005:462066:462004:462038:462040:462042:462011:462013:462026:462015:462044:462031:462022:462002:462030:462047:462025:462036:462039:462100
MP,bichhiya,481998:481995:481996
MP,bina,470124:470113:464224
MP,binaganj,473118:473115
MP,burhanpur,450331:450445
MP,chand,480110:480115:480111
MP,chanderi,473585:473446
MP,chapda,455221:455227:455223
MP,chhatarpur,471501:471405:471411:471105:471001:471408:471201
MP,chhindwara,480112:480001:480102:480004:480003:480107
MP,dabra,475005:473865:475110:473880:475115:475220
MP,damoh,470661:470675:470672:470663:470666:470771
MP,datia,475661:475686
MP,deosar,486881
MP,deotalab,486335:486333:486338:486331:486341
MP,depalpur,453115:453001
MP,dewas,455116:455003:455111:455112:455115:455118:455001:455048
MP,dhar,454010:454773:454001
MP,dindori,481880:481879
MP,gadarwara,487334:487770:487555:487771:487661:487337:487551:464774
MP,ganj basoda,464220:464334:464221:464258
MP,garoth,458888:458883:458880
MP,ghugri,481664:481663
MP,guna,473249:473101:473002:473110:473113:473001:473111:473112:473226
MP,gwalior,474011:474005:474009:477117:474008:474007:474015:474012:474003:474042:475001:474020:474006:474002:474001:474010:474004
MP,harda,450116:461331:461228:461441:461335
MP,hatta,470673:470775:470772:470664
MP,hoshangabad,466445:461005:461001:461116:461661
MP,indore,453112:453556:452019:452003:453555:999953:452014:452005:453331:453111:452001:452018:452007:452012:452008:452016:451010:452011:452017:455002:453332:450003:453771:452020:452009:452023:452004:452002:452056:452010:452006:452015:452013
MP,itarsi,461446:461122:461445:461551:461114:461115:461110:461111
MP,jabalpur,482006:482053:482020:482021:482009:482004:483001:482002:482003:482001:483053:482050:482008:483220:482005:482007:482010:482011
MP,jaisinghnagar,484776:484770:484771
MP,jaitwara,485666:486451:485221:485226
MP,jaora,457336:457333:457340:457331:457226:457227
MP,jatara,472115:472331:472221:472118
MP,jhabua,457778:457661:457993:457779
MP,jhunku,470223:470226
MP,junnardeo,480551:480554:480555
MP,kareli,487330:487225
MP,karera-mp,473662:473660:473665:473670
MP,katangi,480771:481449:481445
MP,katni,483501:483504:483503
MP,kesali,470235
MP,khajuraho,471101:471625:471606
MP,khandwa,450006:450771:450017:450337:450001:450661
MP,khargone,451335:451440:451443:451331:451001:451337
MP,khategaon,455459:455332:455336:455339:455440
MP,khurai,470115:470118:470000:464337:464331:470117
MP,kotma,484440:484444:484336:484446:484334
MP,kukshi,454345:454221:454365:454335:454331
MP,lahar,477446:477441:477445:475682
MP,lakhnadon,480997:480998:480888:480884:480887:480999:480886
MP,lavkush nagar,471515:471516:471525:471510
MP,linga,481556:481551
MP,madwas,486669:486666
MP,maheshwar,451225:454552:451224:451220:451221
MP,maihar,485114:485772:485774:485773:485661:485771
MP,majhgawa,485331
MP,malanjkhand,481105:481111:481051:481116
MP,manasa,458553:458116:458118:458113:458110
MP,manawar,454449:454448:454446
MP,mandideep,464993:462045:462046:464990
MP,mandla,481776:481771:480994:481668:481661:481665:480991:481768
MP,mandsaur,458389:458895:458990:458002:457339:458558:458669:458664:458001:458668:458667
MP,morena,476134:476219:476115:476111:476001:476221:476444:476554
MP,multai,460663:460666:460661:460665
MP,mundi,450114:450110:450112:450991:450119
MP,mungaoli,473443:473440:473444
MP,nagda,456221:456224:456440:456331:456335
MP,nagod,485446:485447:485551
MP,narsinghgarh,465674:466666:465669:465667
MP,narsinghpur,487118:487114:487001:487221:483119:487110
MP,nasrullaganj,466331:466446
MP,neemuch,458220:458474:458468:312606:458470:458441:458330:458339
MP,nepanagar,450881:450221:450332
MP,niwari,472442:472445:284201:472447:472446
MP,pachore,465687:465680:465683:465685
MP,pali birsinghpur,484551:484555:484552
MP,pandhurna,480337:480338:480334
MP,panna,488220:488333:488001
MP,parasia,480559:480447:480441:480557:480449
MP,pawai,488059:488446:488051:488050
MP,petlawad,457773:457775:457777:457772:457770
MP,pichhore,473995:473990:473993
MP,pipariya,461771:461775:461990
MP,pithampur,454775:454774:453446:453441
MP,polay kalan,465118:465116:465113
MP,prithvipur,472336:472337:472338:472246
MP,rahatgarh,470120:470119
MP,raipura,483990:488443:488442:483331
MP,raisen,464665:464661:464986:464551
MP,rajgarh-mp,465691:465679:465689:465449:465447:465661:465693
MP,rampur naikin,486775:486776
MP,ranchha,484665:484664
MP,ratangarh-mp,458226:458228
MP,ratlam,457551:457552:457441:457222:457002:457001:457550
MP,rehli,470229:470227:470228:470232
MP,rewa,486446:486004:485081:486550:486008:486003:486001:486450:486002:486005:486006
MP,sabalgarh,476224:476229:476228
MP,sagar,470002:470003:470021:470051:470221:470337:470125:470004:470001
MP,sanawad,451111:451115:451113:450551:450554
MP,sardarpur,454116:454111
MP,sarni,460440:460449:460447:460443
MP,satna,485111:485113:485112:485001:485003:485004:485002:485441:485005:485115
MP,sausar,480105:480108:480109:480106
MP,sehore,466651:466001:466112:466002:466115:466117
MP,semariya,486448:486445
MP,sendhwa,451449:451667:451666:451665:451669:451448:451881:451770
MP,seoni,480990:480667:480553:480661:480882
MP,seoni malwa,461223:461221
MP,shahdol,484120:484001:484114:484002:484110
MP,shahgarh,471318:470339:471313
MP,shahpuramp,481990:481672:483110
MP,shajapur,465106:465220:465001:465697:465110:456770
MP,sheopur,476339:476337
MP,shivpuri,473551:473554
MP,shujalpur,465337:465333:465331:465223:465335
MP,sidhi,486661:486771
MP,sihora,483332:483222:483225:483336:483334
MP,silwani,464886:464672
MP,singrauli,486884:486889:486887:486890:486888:486885:486892:486886
MP,sironj,464228
MP,sleemnabad,483440
MP,sohagi,486223:486226:486340:486220
MP,tarana,471803:456665:456668
MP,tendukheda,470880:483113
MP,thikri,451228:451442:451660
MP,tikamgarh,472010:472001:472005:472111:472339
MP,udaipura,464770:464776
MP,ujjain,456004:456003:456001:456008:456010:456002:456664:456009:456005:456007:456006:456661
MP,umaria,484661:484660
MP,vidisha,464001:464226
MP,vijayraghavgarh,483775:483880
MP,waraseoni,481441:481332:481335:481337:481331
MS,mymensingh,2252:2231:2230:2210:2260:2200:2201:2280:2240:2202:2216:2416:2203:2270:2290:2220:2250
MS,netrakona,2401:2400:2440:2480:2490:2456:2420:2446:2411:2412
MS,sherpur,2013:2140:2054:2450:2120:2000:2021:2055:2001:2011:2040:2002:2050:2012:2041:2010:2052:2020:2031:2130:2053:2022:2100:2051:2030
MZ,aizawl,796001:796036:796014:796410:796005:796015:796009:796007:796012:796004:796008:796025:796017:796421
MZ,champhai,796321
MZ,chawngte,796770:796730:796772
MZ,darlawn,796111
MZ,hnahthial,796571
MZ,khawzawl,796310
MZ,kolasib,796082:796081:796101:796070
MZ,lawngtlai,796891
MZ,lunglei,796701
MZ,mamit,796441
MZ,saitual,796261:796161
MZ,serchhip,796181
MZ,siaha,796901
MZ,thenzawl,796186
MZ,tlabung,796751
MZ,westphaileng,796431
MZ,zawlnuam,796471
NC,anuradhapura,50000
NC,polonnaruwa,51000
NH,jaffna,40000
NH,vavuniya,43000
NL,chumukeidma,797110:797103
NL,dimapur,797117:797116:797113:797112:797115
NL,kohima,797005:797004:797121:797001
NL,longleng,798625
NL,mokokchung,798601:798617
NL,mon,798621
NL,noklak,798626
NL,peren,797101
NL,pfutsero,797107
NL,tseminyu,797105:797109
NL,tuensang,798612
NL,wokha,797111
NL,zunheboto,798620
NS,narsingdi,1612:1432:3400:1602:1610:1604:3403:3402:1461:1462:1440:1611:3401:1651:1620:1450:1601:2350:1613:1650:1630:3404:1631:1460:1640:1603:1600
NW,kurunegala,60000
NW,marawila,61210
OR,adaspur,754011:754018:754002:754105:754010
OR,anandapur,756144:758015:758043:758022:758083:758021:758020:758025
OR,angul,759144:759122:759121:759132:759129:759123:759111:759128:759143:759145
OR,asika,761104:761116:761110:761114:761111:761122:761115
OR,astaranga,752119
OR,athagarh,754035:754029
OR,aul,755061:754219:754231:754239:754227
OR,babujang,754223:754157:754228:754162:754153:754156:754135:754244:754134:754155:754253
OR,badagada,761108:761107:761109
OR,badamba,754030:754031:754034:754037
OR,bahalda,757056:757053
OR,balangir,767002:767024:767005:767003:767001:767065
OR,balasore,756001:756020:756017:756003:756018:756025:756021:756002:756060:756056:756009:756019
OR,balikuda,754107:754108:754113:754110:754119
OR,balimela,764052:764046:764051
OR,balipokhari,756122:755025:756121:755043
OR,balliguda,762104:762110:762109:762103:761151:762102
OR,balugaon,752031:752028:752037:752030:752035:752034
OR,bamra,768228:768224:768221:770022:768215
OR,bangriposi,757051:757032:757031:757081:757092:757086:757093
OR,barbil,758040:758037:758035:758038:758034
OR,bargarh,768028:768038:768040:768115:768031:768104:768029:768045:768030
OR,baripada,757021:757023:757024:757002:757084:757030:757014:757074:757107:757103:757075:757049:757001:757105
OR,basta,756030:756083:756080:756022:756024:756081:756026:756027:756023:756029:756028
OR,behrampur,760003:760004:761028:760007:761020:760008:761003:761001:760009:760011:761026:760010:761002:761025:760002:760001:761027:760006:761052:760005:761045
OR,betnoti,757003:757026:757029:757052:757083:757028:757025:757082:757017:757100
OR,bhadrak,756101:756135:756113:756181:756114:756166:756124:756134:756139:756128:756168:756110:756116:756126:756100:756112:756142:756125:756111:756164:756140:756165:756167:756162:756127:756137:756163:756123
OR,bhanjanagar,761127:761135:761131:761140:761124:761126:761119:761133:761120:761125
OR,bhawanipatna,766021:766014:766001:766002
OR,bhuban,759014:759016:759017
OR,bhubaneshwar,751004:751027:751002:751025:754014:751013:751009:751022:751024:752101:751029:751019:751026:751008:751003:752115:754001:751010:751020:751054:751023:751011:754012:751018:751016:751007:751017:751014:751001:751030:754005:751021:751031:751015:751012:751005:751006
OR,binjharpur,755012:755062:755027:755004:755016
OR,binka,767019
OR,birmaharajpur,767018:767062
OR,birmitrapur,770048:770041:770033:770042:770035:770046:770039:770052
OR,borigumma,764056:764055
OR,boudh,762014:762024:762026
OR,brajrajnagar,768225:770075:768216:768218:768234:768219:768233:768217:768211
OR,champua,758047:758041
OR,chandbali,754220:756133:756132
OR,chandikhol,754204:755041:755044:754296:754285:755023:754023:755024:754024:754205:755031:754081:754082:755049
OR,chandipur,754292:755003:755017:755008:755005:755045:755050:755051:755009:755021
OR,chhendipada,759141:759130:759124:759117
OR,chikiti,761209:761009:761008:761004:761011:761006:761010:761037:761005
OR,cuttack,753005:753051:754006:753012:753000:753010:753027:753013:754291:753011:753141:753004:753015:754020:753003:754112:754101:753001:753009:754013:754100:753025:753071:753007:753014:754003:753008:753002:753021:753006
OR,dandisahi,754238:754240:755010:754218:754222
OR,daspalla,752085:752093:752084:752091:752083
OR,deogarh,768108:768119
OR,dhamanagar,756117:755037:756118:756120
OR,dhamara,756171
OR,dhenkanal,759015:759040:759021:759025:759022:759019:759013:759020:759001:759027
OR,digapahandi,761012:761013:761007:761014:761055:761106:761054:761144:761042
OR,dunguripali,767045:767023:767021
OR,g. udayagiri,762101:762022:762100:762112
OR,galleri,761132:762028:761141
OR,garjanpur,754226:754246:754225:754217
OR,ghatgaon,758029:758079:758080:758027:758028:758082
OR,gopalapur,752038:752026
OR,gunupur,765034:765033:765025:765023:765026:765022:765029:765024
OR,hinjilicut,761018:761103:761102:761101:761146:761100
OR,jagannathprasad,761121:761123
OR,jagatpur,754071:754026:754021:754027:754025:754028
OR,jagatsinghpur,754103:754106:754102:754294:754133:754104:754109:754132:754114
OR,jaipatna,766019:766026:766013:766018
OR,jajpur,755022:755015:755020:755001:755026:755042:755033:755007:755019
OR,jashipur,757047:757034:757091
OR,jeypore,764021:764002:764004:764003:764020:764005:764001:764006
OR,jharsuguda,768232:768204:768205:768202:768201:768220:768203
OR,junagarh-or,766016:766015:766029:766017:493890:766023:766103
OR,kadobahal,768102:768026:768027:768025:768111:768103
OR,kalapathar,754009:754007:754008:752078:752064:752065:752063:752077
OR,kalimela,764086:764087:764047
OR,kalyansingpur,765016
OR,kamakhyanagar,759120:759024:759026:759028:759039:759018:759023
OR,kantabanji,767060:767039:767026
OR,kantamal,762018:762030:760020:762017
OR,karanjia,758046:758045:758030:757037:758016
OR,kendrapara,754250:754213:754214:754211:754229:754210:754215
OR,kendujhar,758014:758017:758002:758013:758032:758087:758031:758085:758044:758001
OR,kesinga,766032:766012:766011:766101
OR,khaprakhol,767028:767038
OR,khurdha,752050:752055:752054:752060:752056:752061:752057:752062
OR,kishorenagar,759125:759126:759127
OR,kodala,761030:761032:761043:761031:761041:761019:761035:761029
OR,komana,766106:766107
OR,konark,752110:752116:752109:752108:752107:752118:752111
OR,koraput,765013:764041:764038
OR,kotapad,764058:764061
OR,kuchinda,768107:768227:768214:768213:768222:768223
OR,kupari,756182:756048:756059:756115:758078:758023
OR,lahunipara,770038:770044:770051:770040
OR,lamptaput,764040:764081
OR,loisingha,767068:767061:767020
OR,m rampur,762107:762105
OR,m. rampur,766031:766100:766110:766102
OR,mahakalapara,754224:754212:754245:754216
OR,malkangiri,764045:764048:764044
OR,maludkhas,752032
OR,mangalpur,756138:755006:755013:755011:756119:755036:755039:755014
OR,mohana,761017:761217:761016:761015
OR,morada,757018:757055:757016:757020:757073:757022
OR,muniguda,765020:765019:766027:765021:766020
OR,nabarangapur,764085:764049:764059:764063:764070:764069:764078
OR,narasinghpur,754032
OR,nayagarh,752070:752087:752080:752094:752081:752079:752090:752082:752069:752068:752066
OR,nimapara,752105:752121:752106:754004:752103:752120:752102:752114:752113
OR,nirakarpur,752018:752019:752021:752017:752020
OR,nuapada,766105:768050:768039:766104:768042
OR,padampur,767022:768036:768049:768037:768035:768048
OR,paikana,754130:754111
OR,pallahara,768110:759105:759118:758084:759119
OR,pappadahandi,764072:764071:764075
OR,paradip,754141:754145:754144:754120:754143:754142
OR,paralakhemundi,532214:761206:761201:761212:532216:761210:761208:761211:532213:761200
OR,patnagarh,767027:767025:767041
OR,phulbani,762012:762010:762002:762019:762001:762029
OR,pipili,752015:752016:752100:752046:752104
OR,polasara,761105:761118:761117:761143
OR,pottangi,764039
OR,puranakatak,762013:762023
OR,puri,752006:752002:752012:752067:752014:752003:752013:752001:752011:752045
OR,raighar,764088:764074
OR,rairakhol,768105:768118:768106
OR,rairangpur,757042:757050:757043:757033:757045:757054:757046:757048
OR,raj berhampur,757102:756040:757101:757027:756058:757106:756041:756043
OR,rajgangpur,770070:770034:770023:770018:770017
OR,raruan,757039:757036:757035
OR,rayagada,761207:761213:761214
OR,raygada,765018:765017:765001:765002
OR,riamal,768109
OR,rourkela,769015:769004:769003:769041:770032:769016:769010:769011:769008:769009:769001:770036:769002:769007:769005:769012:769042:769014:770031:769006:769013:769043
OR,saintala,767070:767030:767032:767029:767067:767046
OR,salipur,754293:754208:754202:754022:754207:754289:754221:754290:754203:754131:754209:754206:754200:754201
OR,sambalpur,768018:768200:768011:768116:768020:768112:768006:768212:768017:768101:768019:768016:768001:768002:768005:768003:768004
OR,semiliguda,763001:764036:764037:763003:763004:763008:763002
OR,sinapali,766118:766108
OR,sonepur-or,767017:762016:762015:767016
OR,soro,756055:756042:756046:756051:756047:756049:756044:756045
OR,subdega,770015:770074:770014
OR,sukinda,755028:755018
OR,sundargarh,770073:770072:770012:770011:770020:770021:770013:770001:770076:770002:770019:770024:770016
OR,talcher,759101:759116:759103:759104:759146:759131:759107:759100:759148:759106:759102:759037
OR,tangi,752023:752025:752022:752024:752027
OR,telkoi,758019:758076
OR,thakurmunda,757079:758081:758036:757038
OR,tihidi,756130:756131:756129
OR,tikiri,765015
OR,tirtol,754136:754140:754160:754138:754137
OR,titilagarh,767066:767042:767033
OR,udala,757104:757077:757040:757085:757041:757019:757087
OR,umerkote,764076:493891:764073:764077
PB,abohar,152125:152118:152117:152116:152126:152120:152128:152122:152132:152130
PB,adampur,144102:144106:144201:144105:144025:144302:144103:144301:144104:144030:144303
PB,ajnala,143604:143110:143606:143109:143102:143513:143605:143603:143103:143101:143602:143512
PB,amritsar,143002:143010:143108:143009:143003:143106:143007:143026:143008:143104:143414:143004:143006:143601:143005:143022:143107:143021:143105:143066:143001
PB,anandpur sahib,140127:140128:140123:140116:140124:140114:140125:140115:140118:140126:140117:140133
PB,bagha purana,142046:142038:142056:142049:142057:142045
PB,barnala,148107:148109:148103:148105:148101
PB,batala,143511:143507:143505:143506:143516:143518:143503:143508
PB,bathinda,151005:151201:151001:151004:151003:151002:151101:151006
PB,begowal,144304:144631:144622:144819:144624:144621
PB,bhadaur,151108:148100:142039:142055:148102:151206
PB,dasuya,144213:144305:144203:144205:144207:144212:144214:144204
PB,dera bassi,140203:140201:140506:140501:140507
PB,dharamkot,142043:142051:142042:144703:142041:142058
PB,dhuri,148017:148024:147204:148025:148034
PB,dinanagar,145026:143533:143532:143534:143535:145027:143531:143525
PB,faridkot,151212:142060:151214:151203:142050:151213
PB,fazilka,152020:152124:152121:152123:152131
PB,firozpur,142052:152002:152005:152001:152004:152003:152023
PB,garhshanker,144528:146105:144525:146109:144526:144527:144531:146107:144523:144532:144530:144529:144519:146108:144520:144524:146106:144406
PB,giddarbaha,152102:151007:152101
PB,goindwal,143117:143422:143410:143118:143408:143411:143409:143407
PB,gurdaspur,143529:143528:143530:143519:143521:143526:143520
PB,hoshiarpur,146115:146110:146114:146022:146103:146021:144210:146006:146101:146112:146111:146024:144206:146102:144209:146001:145105:146002:144208:146113:146023:146104:146116
PB,jagraon,142030:141101:142035:142033:142031:142036:142026:142025:142023:142024
PB,jalalabad,152022:152024:152033
PB,jalandhar,144015:144010:144023:144012:144003:144007:144013:144009:144022:144001:141308:144026:144028:141315:144024:144005:144011:144008:144020:141309:144014:144004:144002:144000:141307:144805:141305:144101:144027:144021:144006
PB,jhunir,151503:151501:151504:151506:151502
PB,kapurthala,144601:144801:144620:144623:144803:144603:144802:144806:144602
PB,khanna,141418:141402:141401:141114:141124:141415:141412:141111:141417:141414:141413:141419:141416:141301:141421
PB,kotkapura,151202:151208:151209:151207:151204:151205
PB,ludhiana,141015:141021:141002:141010:141011:141005:141122:141006:141009:141014:142027:141017:141012:141020:141016:141102:141033:141201:141003:141027:141206:141013:141116:141112:141110:142021:141127:141001:142028:141008:142022:141007:141004:142029:141120:141123:141118
PB,machhiwara,141125:141121:141113:141115:141126
PB,malerkotla,148020:141117:141119:148022:148019:141204:148023:148021
PB,malout,151210:152107:152112:152115:152114
PB,mandi gobindgarh,147301:141411:147202:147203:141801
PB,mansa,151505:151508:151510
PB,moga,142003:142002:142040:142001:142054:142011:142048:142037:142053
PB,mohali,160070:140109:160054:160057:160079:160060:140901:140413:160059:160066:160001:160063:160064:160103:160052:140308:160012:160013:160071:160014:160053:140307:160073:160069:160055:160038:160065:160056:160106:140306:160058:160074:160067:160061:160011:140301:160068:160062:160010
PB,morinda,140110:140101:140103
PB,muktsar,152104:152031:152032:152026:152025
PB,nabha,148018:147201
PB,nakodar,144035:144041:144037:144039:144038:144044:144630:144043:144036:144042:144701:144040:144702
PB,nawanshahr,144507:144505:144518:144029:144508:144512:144511:144417:144510:144509:144421:144515:144506:144516:144513:144521:144514:144422:144517
PB,pathankot,145021:143536:184201:145029:143538:145001:145002:145003:145101:145025:145023:145022:145024
PB,patiala,147008:147004:147002:147005:147111:147003:147006:147103:147021:147001:147007
PB,patran,147102:147105:148027:148035:148033
PB,patti,143305:143415:143417:143304:143306:143416:143412:143303:143419
PB,phagwara,144031:144409:144401:144632:144034:144404:144033:144408:144411:144407:144504:144501:144503:144032:144403:144502:144311:144633:141304:144405:144402:144418
PB,phillaur,144419:144410:144416:144415
PB,raikot,141107:141203:141202:141108:142034:141103:141106:141105:142032:148104:141422:141109:141205:141104
PB,rajpura,140401:140601:140702:140417:999930:140402:140701:140602:999987
PB,rampura phul,151104:151111:151103:148108:151102:151105:151106
PB,rupnagar,140102:140119:144522:140108:144533:140111:140001:140113:140112
PB,samana,147101
PB,sangrur,148001:148026:148008:148006:148106:148000:148002:148004:148038
PB,sirhind-fategarh,140408:140412:140407:147104:140405:140406:140802
PB,sri hargobindpur,143517:143514:144202:143515:143527
PB,sultanpur lodhi,144606:144629:144625:144628:144626
PB,sunam,148031:148030:148028:148029
PB,talwandi sabo,151301:151302:151509
PB,talwara,144224:144216:144222:144424:144223:144221:144306:144211
PB,tarn taran sahib,143401:143406:143115:143301:143402:143302:143423:143413
PB,tarsikka,143149:143201:143202:143501:143111:143205:143204:143502:143203:143119:143504:143113:144804:143112:143116:143114
PB,zira,142044:142047:152021:152028
PB,zirakpur,134110:134109:134119:140604:134152:134112:134118:160102:134151:134115:134113:134114:134103:140105:134111:140603:134108:160004:134116:160104:134117
PU,karaikal,609604:609702:609311:609605:609606:609307:609313:609308:609602:609310:609601:609303:609312:609607:609609:609703
PU,pondicherry,607403:605652:607402:605001:605110:605107:605111:605502:605006:605012:605014:605013:605501:605004:605009:605007:605102:605106:605010:605008:605011:605101:605002:605109:605104:605003:605005
RJ,abu road,307026:307510:307501
RJ,achrol,303104:303121:303120:303002
RJ,ajeetgarh,332701:332707:303601:332712
RJ,ajmer,305008:305002:305006:305007:305025:305004:305022:305021:305001:305206:305005:305024:305003:305011:305023:305012:305009
RJ,aklera,326003:326033:326037:326039
RJ,alwar,301002:301025:301031:301026:301023:301028:301032:301030:301001
RJ,anupgarh,335701
RJ,asind,311301:311026
RJ,badnaur,311302:311204:305921:305922
RJ,bajore,332403:332406
RJ,balaran,332316:333702:333705:332401
RJ,balesar,342023:342028
RJ,balotra,344023:344022:344024:344028:344032
RJ,banar,342027
RJ,bandikui,303315:303314:303508:303323:303313:303304:303327:303502:303326:303310:303325
RJ,bansur,301416:301412:301402:301024
RJ,banswara,327007:327002:327025:327604:327603:327026:327032:327034:327601:327001
RJ,baran,325601:325215:325209:325222:325202:325205:325602:325207
RJ,bari,328021:328022
RJ,bari sadri,312404:312403
RJ,barmer,344601:344001:344035
RJ,bassi,303301:303012:303302:303305:303307
RJ,bassirj,312022
RJ,bayana,321028:321401:321302:321402:321411:321416:321410:321405
RJ,beawar,306102:305925:305929:305202:305901:306107
RJ,bhadra,335504:335503:335511:335501:335502
RJ,bharatpur,321025:321301:321303:321021:321305:321001:321026:321603
RJ,bhatewar,313601:313602:313603
RJ,bhawani mandi,326501:326502:326512:326513:326034
RJ,bhilwara,311802:311001:311011:311028:311025:311012:301101:311405:311013
RJ,bhinmal,343030:343029:307515:307803:343039:343040:343048:343049
RJ,bhiwadi,301417:122106:301018:122110:301019:301418:123106:301424:123110:122100
RJ,bijainagar,305628:311023:305629:305622:311029:305625:311022:311021:305623:305624
RJ,bikaner,334003:334401:334001:334002:334404:334402:334022:334004:334403:334006:334005
RJ,bilara,306308:342602:306302:306301
RJ,bonli,322024:322028:322030:322023
RJ,buhana,333034:333516:333515:333502:333033
