state,key,value
GJ,mehsana,2762,GJ,mehsana,384410:384435:384012:384001:384207:382825:382865:384212:382732:384225:384421:384430:384205:384411:384003:384206:384011:382730:384229:382710:384002
GJ,modasa,2774,GJ,modasa,383345:383250:383276:383316:383315:383350:383320:383317
GJ,mundra,2838,GJ,mundra,370405:370415:370421:370410
GJ,nadiad,268,GJ,nadiad,387320:387510:387420:387435:387002:387370:387230:387330:387100:387430:387335:387421:387350:387710:387570:387001:387380:387130:387355:387360:387411
GJ,nakhatrana,2835,GJ,nakhatrana,370670:370605:370665:370675:370610:370615
GJ,navsari,2637,GJ,navsari,396469:396472:396427:396450:396406:396421:396425:396439:396445:394245:396424:396466:396433:396415:396475:396463:396440:396418:396412:396403:396436
GJ,palanpur,2742,GJ,palanpur,385421:385521:385001:385010:385011:385515:385210:385520:385526:385510
GJ,palitana,2848,GJ,palitana,364510:364505:364270
GJ,prantij,2770,GJ,prantij,383205:383215
GJ,radhanpur,2746,GJ,radhanpur,385340:385560:385360
GJ,rajkot,281,GJ,rajkot,360022:360002:360003:360024:360006:360013:360008:360034:360018:360011:360005:360025:360004:365001:360020:360021:360007:360012:360023:360001
GJ,rajpipla,2640,GJ,rajpipla,391121:393151:393140:393155:393145:393150
GJ,rajula,2794,GJ,rajula,365541:364560:365540:365560
GJ,sanand,2717,GJ,sanand,382110
GJ,santrampur,2675,GJ,santrampur,389250:389240:389260:389172:389110
GJ,savarkundla,2845,GJ,savarkundla,365640:364522:365630:364530:364515
GJ,sihor,2846,GJ,sihor,364330:364310:364260:364250:364240:364320:364210
GJ,surat,261,GJ,surat,394305:394270:394530:394101:394520:394515:394517:394327:394180:394185:394150:394218:395018:394516:394010:395009:394510:394540:395007:394518:395016:396006:395021:395012:394235:395023:394211:395210:395013:394105:999956:395001:395002:394550:394190:395010:394325:394230:395017:394221:394326:395003:394220:385007:395006:394212:394210:394315:394130:395011:394310:395005:394317:395004:394107:395008
GJ,surendranagar,2752,GJ,surendranagar,363001:363039:363435:363035:363040:363030:363031:363007:363002:363020:363110
GJ,talaja,2842,GJ,talaja,364140:364120:364150
GJ,talala,2877,GJ,talala,362140:362135:362150
GJ,upleta,2826,GJ,upleta,360470:360430:360460:360490:360450
GJ,vadodara,265,GJ,vadodara,390006:390013:391430:390020:390022:391774:390001:391310:391350:391340:391450:390010:391760:390023:390005:391101:390021:391740:390014:390009:391445:391745:390012:391530:390017:390024:390025:391345:391440:390015:390007:391347:388515:390002:390019:391320:391410:390011:380012:390016:391776:390003:391330:390008:391750:391520:391346:390018:390004:391775:391780
GJ,valsad,2632,GJ,valsad,396385:396031:396030:396035:394307:396065:396051:396375:396126:396015:396055:396125:396045:396020:396002:396007:396050:396001
GJ,vapi,260,GJ,vapi,396201:396101:396180:396107:396115:396191:393236:394241:396195:396194:396211:396145:396185
GJ,veraval,2876,GJ,veraval,362269:362258:362276:362266:362265:362256:362275:362255:362267:362268
GJ,vijapur,2763,GJ,vijapur,382850:382830:382855:382810:382820:383220:382835:382845:382735:382815
GJ,viramgam,2715,GJ,viramgam,382160:382150:382130:382140:382750:382170
GJ,visavadar,2873,GJ,visavadar,362110:365660:365650:365645:362130:362120
GJ,wankaner,2828,GJ,wankaner,363622:363621:363623
HP,amb,1976,HP,amb,177201:177219:177206:174314:177204:177203:177211:177212:177202:177213:177205:177210:174316
HP,banjar,1903,HP,banjar,175123:175106
HP,bharmour,1895,HP,bharmour,176311:176324:176309:176315
HP,chamba,1899,HP,chamba,176318:176310:176314
HP,dehra gopipur,1970,HP,dehra gopipur,177107:177105:177117:177101:177103:177114:177108:177104:176029
HP,hamirpur,1972,HP,hamirpur,177005:177001:177501:177022:177040:177027:177030:177020:177029:177023:177048
HP,kullu,1902,HP,kullu,175102:175125:175126:175121:175101:175138
HP,mandi,1905,HP,mandi,175005:175003:175124:175021:175006:175052:175022:175001
HP,nahan,1702,HP,nahan,173022:173030:173001:173026
HP,nalagarh,1795,HP,nalagarh,174101
HP,nurpur,1893,HP,nurpur,176313:176211:176203:176302
HP,palampur,1894,HP,palampur,176097:176103:176064:176094:176085:176083:176102:176092:176091:176061:176087:176086:176062:176059:176096:176065
HP,pooh,1785,HP,pooh,172111:172110:172116
HP,rohru,1781,HP,rohru,171223:171207
HP,shimla,177,HP,shimla,170001:171002:171008:173002:171004:171009:171010:171007:171005:173217:171011:171218:171003:171006:171019:171014:171012:171103:171001
HP,solan,1792,HP,solan,173222:173212:173213:173223:173230:173221:174102:173211:173214:173218
HP,theog,1783,HP,theog,171222:171212:171209:171220:171201
JK,akhnoor,1924,JK,akhnoor,181206:181207:181122:181201:181202:181204:181203
JK,anantnag,1932,JK,anantnag,192221:192231:192211:192212:192101:192129:192201:192102:192401:192125:192233:192232:192124:192210:192305
JK,baramulla,1952,JK,baramulla,193301:193123:193122:193303:193402:193101:193103
JK,doda,1996,JK,doda,182147:182202:182201
JK,jammu,191,JK,jammu,181145:181121:181113:180003:180009:180012:180005:181008:181133:181152:181123:181205:181132:181221:180018:180006:180010:180019:180013:180001:180017:180020:181124:180002:181208:180011:180004:180015:180016:180007
JK,kathua,1922,JK,kathua,184102:184151:184101:184104:184147:184143
JK,kishtwar,1995,JK,kishtwar,182204
JK,kupwara,1955,JK,kupwara,193302:193222:193223:193221:193224
JK,poonch,1965,JK,poonch,185111:185211:185101
JK,pulwama,1933,JK,pulwama,192301:192304:192306:192303:192123:192302
JK,rajouri,1962,JK,rajouri,185131:185212:185132:185234
JK,ramban,1998,JK,ramban,182148:182144
JK,reasi,1991,JK,reasi,182312:182311
JK,samba,1923,JK,samba,184145:184121:184141
JK,sopore,1954,JK,sopore,193201:193202
JK,srinagar,194,JK,srinagar,191201:190014:190023:190009:190012:190006:190004:191112:192122:190015:190018:193404:190008:191113:193121:193411:191102:190020:190003:191132:191121:191101:191111:193109:190007:190001:192121:193108:191103:193198:190025:190021:193401:190017:190002:191123:190011:190024:191131:190005:190019:190010
JK,udhampur,1992,JK,udhampur,182124:182126:182121:182127:182125:182117:182104:182101
KL,adoor,4734,KL,adoor,690540:690520:691524:689648:691553:689516:691551:691529:691523:690571:689518:691556:691554:691528:690504:691555:689512:691526:691525:691552:689513:691530
KL,attingal,470,KL,attingal,695103:695605:695308:695144:695102:695105:695317:695104:695307:695318:695305:695303:695312:695313:695302:695101:695304:695106:695142:695309:695306:695611
KL,irinjalakuda,480,KL,irinjalakuda,680703:680125:680712:680694:680661:680565:680688:680695:680568:690565:680701:680564:680561:680672:680122:680711:680687:680323:680702:680566
KL,kalpetta,4936,KL,kalpetta,673121:673577:673576:673122:673123:673575:673124
KL,kanhangad,4997,KL,kanhangad,671531:671329:671315:671316:671320
